time_stamp,humidity,temperature,pm2.5_atm
2023-07-12T12:00:00Z,41.016,78.641,5.2515
2023-07-12T18:00:00Z,30.683,84.506,6.1865000000000006
2023-07-13T00:00:00Z,52.167,75.816,11.4755
2023-07-13T06:00:00Z,67.711,69.689,22.814999999999998
2023-07-13T12:00:00Z,48.097,85.139,16.227
2023-07-13T18:00:00Z,29.689,93.572,5.266
2023-07-14T00:00:00Z,57.695,80.328,10.465499999999999
2023-07-14T06:00:00Z,68.289,73.428,16.2375
2023-07-14T12:00:00Z,47.917,88.683,18.168999999999997
2023-07-14T18:00:00Z,35.344,92.883,27.058
2023-07-15T00:00:00Z,50.361,80.389,35.754999999999995
2023-07-15T06:00:00Z,57.528,73.894,60.1565
2023-07-15T12:00:00Z,45.234,83.928,79.99799999999999
2023-07-15T18:00:00Z,30.7,88.522,52.4855
2023-07-16T00:00:00Z,38.483,77.95,11.5495
2023-07-16T06:00:00Z,55.611,70.211,13.2595
2023-07-16T12:00:00Z,52.806,74.133,33.7455
2023-07-16T18:00:00Z,30.523,84.722,19.8975
