time_stamp,humidity,temperature,pm2.5_atm
2023-04-03T00:00:00Z,56.961,42.905,5.823
2023-04-03T06:00:00Z,60.106,39.383,2.833
2023-04-03T12:00:00Z,48.594,45.944,9.3065
2023-04-03T18:00:00Z,35.829,54.49,8.3075
2023-04-04T00:00:00Z,50.409,43.697,10.7305
2023-04-04T06:00:00Z,57.867,39.772,6.747
2023-04-04T12:00:00Z,57.05,41.257,4.1705000000000005
2023-04-04T18:00:00Z,67.306,41.067,4.276
2023-04-05T00:00:00Z,71.122,41.228,4.753500000000001
2023-04-05T06:00:00Z,70.511,42.267,7.817
2023-04-05T12:00:00Z,63.561,35.895,1.9965000000000002
2023-04-05T18:00:00Z,49.294,33.33,2.6675000000000004
2023-04-06T00:00:00Z,55.59,29.646,11.7705
2023-04-06T06:00:00Z,54.925,26.765,5.949
2023-04-06T12:00:00Z,42.472,34.616,4.102
2023-04-06T18:00:00Z,28.762,47.825,3.498
2023-04-07T00:00:00Z,46.294,36.005,11.0165
2023-04-07T06:00:00Z,52.855,31.372,9.7945
2023-04-07T12:00:00Z,38.926,46.029,7.9025
2023-04-07T18:00:00Z,26.527,62.449,9.149000000000001
2023-04-08T00:00:00Z,41.989,45.828,8.5455
2023-04-08T06:00:00Z,53.545,43.233,14.631
2023-04-08T12:00:00Z,42.222,55.356,15.228000000000002
2023-04-08T18:00:00Z,21.216,74.944,15.881499999999999
2023-04-09T00:00:00Z,27.082,61.507,9.120000000000001
2023-04-09T06:00:00Z,31.711,54.956,9.1835
2023-04-09T12:00:00Z,26.572,62.689,10.359
2023-04-09T18:00:00Z,23.361,69.794,13.349499999999999
