time_stamp,humidity,temperature,pm2.5_atm
2023-04-03T00:00:00Z,13.289,93.772,4.782
2023-04-03T06:00:00Z,12.761,93.456,0.001
2023-04-03T12:00:00Z,12,93.311,0.002
2023-04-03T18:00:00Z,12,93.478,32.681
2023-04-04T00:00:00Z,13.028,93.772,12.752
2023-04-04T06:00:00Z,12.683,93.739,0.002
2023-04-04T12:00:00Z,12.022,93.394,0.001
2023-04-04T18:00:00Z,12.022,93.561,16.485
2023-04-05T00:00:00Z,14.011,93.572,6.836
2023-04-05T06:00:00Z,13.6,93.634,0.003
2023-04-05T12:00:00Z,12.528,93.328,0
2023-04-05T18:00:00Z,11.106,93.228,16.836
2023-04-06T00:00:00Z,11.861,93.317,4.364
2023-04-06T06:00:00Z,11.128,93.339,0.004
2023-04-06T12:00:00Z,10.994,92.578,0.002
2023-04-06T18:00:00Z,10.317,92.994,25.488
2023-04-07T00:00:00Z,12.039,93.364,10.455
2023-04-07T06:00:00Z,11.505,93.235,0.009
2023-04-07T12:00:00Z,11,92.711,0.004
2023-04-07T18:00:00Z,11.239,93.356,33.334
2023-04-08T00:00:00Z,12.678,93.939,20.96
2023-04-08T06:00:00Z,12.022,93.734,0.033
2023-04-08T12:00:00Z,12,93.15,0.057
2023-04-08T18:00:00Z,12.544,93.989,80.994
2023-04-09T00:00:00Z,13.089,94.216,10.296
2023-04-09T06:00:00Z,13,94.017,1.197
2023-04-09T12:00:00Z,13.095,93.606,32.849
2023-04-09T18:00:00Z,11.272,94.406,38.149
