time_stamp,humidity,temperature,pm2.5_atm
2023-04-03T00:00:00Z,60.367,42.717,6.291499999999999
2023-04-03T06:00:00Z,63.222,39.339,3.735
2023-04-03T12:00:00Z,49.895,45.928,8.692499999999999
2023-04-03T18:00:00Z,41.611,50.522,8.686
2023-04-04T00:00:00Z,51.466,44.144,9.67
2023-04-04T06:00:00Z,59.35,40.028,6.141500000000001
2023-04-04T12:00:00Z,59.911,40.628,2.6595
2023-04-04T18:00:00Z,71.9,40.189,2.8914999999999997
2023-04-05T00:00:00Z,74.95,40.694,3.9325
2023-04-05T06:00:00Z,74.732,41.661,8.5145
2023-04-05T12:00:00Z,66.178,35.928,1.7679999999999998
2023-04-05T18:00:00Z,52.3,33.383,2.203
2023-04-06T00:00:00Z,58.25,29.784,6.758
2023-04-06T06:00:00Z,56.595,27.022,4.6685
2023-04-06T12:00:00Z,41.689,35.472,3.6635
2023-04-06T18:00:00Z,36.722,41.422,3.6445
2023-04-07T00:00:00Z,46.656,36.75,9.379
2023-04-07T06:00:00Z,51.039,32.433,7.6455
2023-04-07T12:00:00Z,42.555,42.872,6.4079999999999995
2023-04-07T18:00:00Z,38.074,51.624,8.238
2023-04-08T00:00:00Z,44.561,45.383,6.859
2023-04-08T06:00:00Z,55.783,43.367,13.673
2023-04-08T12:00:00Z,44.989,52.961,14.501999999999999
2023-04-08T18:00:00Z,28.939,66.289,15.3585
2023-04-09T00:00:00Z,28.405,61.194,7.5385
2023-04-09T06:00:00Z,33.456,54.689,8.8155
2023-04-09T12:00:00Z,27.311,63.611,9.698
2023-04-09T18:00:00Z,24.161,69.872,11.9415
