time_stamp,humidity,temperature,pm2.5_atm
2023-10-02T00:00:00Z,36.796,85.06,10.0645
2023-10-02T06:00:00Z,45.642,77.278,11.4115
2023-10-02T12:00:00Z,41.997,82.63,13.81
2023-10-02T18:00:00Z,29.07,92.564,14.982
2023-10-03T00:00:00Z,37.335,84.345,17.6385
2023-10-03T06:00:00Z,47.138,77.649,17.2805
2023-10-03T12:00:00Z,45.068,80.221,18.2125
2023-10-03T18:00:00Z,33.588,88.625,17.9715
2023-10-04T00:00:00Z,65.849,73.929,20.699
2023-10-04T06:00:00Z,65.777,70.181,1.866
2023-10-04T12:00:00Z,58.435,70.544,2.1045
2023-10-04T18:00:00Z,49.87,69.032,0.531
2023-10-05T00:00:00Z,56.306,64.802,4.186999999999999
2023-10-05T06:00:00Z,53.875,63.023,3.2205000000000004
2023-10-05T12:00:00Z,45.611,67.016,2.159
2023-10-05T18:00:00Z,39.347,65.901,1.763
2023-10-06T00:00:00Z,53.354,58.846,3.171
2023-10-06T06:00:00Z,48.334,55.517,3.4690000000000003
2023-10-06T12:00:00Z,64.965,51.475,0.7104999999999999
2023-10-06T18:00:00Z,46.669,58.954,0.5115
2023-10-07T00:00:00Z,48.802,55.326,0.843
2023-10-07T06:00:00Z,58.513,52.152,0.3505
2023-10-07T12:00:00Z,47.217,56.268,1.601
2023-10-07T18:00:00Z,39.195,58.907,2.5895
2023-10-08T00:00:00Z,47.356,56.23,14.5585
2023-10-08T06:00:00Z,52.954,54.597,10.4995
2023-10-08T12:00:00Z,41.268,61.279,5.2895
2023-10-08T18:00:00Z,30.106,65.96,2.431
