time_stamp,pm2.5_atm
2022-10-03T00:00:00Z,7.149
2022-10-03T06:00:00Z,6.872
2022-10-03T12:00:00Z,8.181
2022-10-03T18:00:00Z,5.1195
2022-10-04T00:00:00Z,6.1425
2022-10-04T06:00:00Z,4.7195
2022-10-04T12:00:00Z,5.2780000000000005
2022-10-04T18:00:00Z,5.527
2022-10-05T00:00:00Z,8.687
2022-10-05T06:00:00Z,8.389
2022-10-05T12:00:00Z,13.177
2022-10-05T18:00:00Z,9.991
2022-10-06T00:00:00Z,27.990499999999997
2022-10-06T06:00:00Z,27.5965
2022-10-06T12:00:00Z,21.303
2022-10-06T18:00:00Z,1.2135
2022-10-07T00:00:00Z,0.587
2022-10-07T06:00:00Z,0.291
2022-10-07T12:00:00Z,1.328
2022-10-07T18:00:00Z,1.0274999999999999
2022-10-08T00:00:00Z,10.991499999999998
2022-10-08T06:00:00Z,5.862
2022-10-08T12:00:00Z,2.8455
2022-10-08T18:00:00Z,2.036
2022-10-09T00:00:00Z,6.7435
2022-10-09T06:00:00Z,5.7715
2022-10-09T12:00:00Z,8.5305
2022-10-09T18:00:00Z,8.5435
