time_stamp,temperature,pm2.5_atm
2022-10-03T00:00:00Z,71.572,2.4825
2022-10-03T06:00:00Z,67.872,1.7445
2022-10-03T12:00:00Z,69.556,3.235
2022-10-03T18:00:00Z,80.617,1.2925
2022-10-04T00:00:00Z,73.472,2.627
2022-10-04T06:00:00Z,68.105,0.853
2022-10-04T12:00:00Z,70.883,1.123
2022-10-04T18:00:00Z,83.006,3.4855
2022-10-05T00:00:00Z,75.228,4.4559999999999995
2022-10-05T06:00:00Z,69.994,3.995
2022-10-05T12:00:00Z,70.55,7.1045
2022-10-05T18:00:00Z,77.478,4.987
2022-10-06T00:00:00Z,70.022,24.25
2022-10-06T06:00:00Z,65.389,22.4325
2022-10-06T12:00:00Z,59.9,14.5295
2022-10-06T18:00:00Z,58.089,0.002
2022-10-07T00:00:00Z,53.033,0
2022-10-07T06:00:00Z,50.65,0
2022-10-07T12:00:00Z,49.828,0.0705
2022-10-07T18:00:00Z,54.578,0.002
2022-10-08T00:00:00Z,47.2,10.7205
2022-10-08T06:00:00Z,42.883,0.5625
2022-10-08T12:00:00Z,49.294,2.73
2022-10-08T18:00:00Z,66.8,1.561
2022-10-09T00:00:00Z,62.472,2.2855
2022-10-09T06:00:00Z,52.617,0.3925
2022-10-09T12:00:00Z,57.067,3.3825000000000003
2022-10-09T18:00:00Z,71.545,3.161
