time_stamp,temperature,pm2.5_atm
2022-10-03T00:00:00Z,70.2025,8.2915
2022-10-03T06:00:00Z,66.96350000000001,5.1875
2022-10-03T12:00:00Z,68.18299999999999,7.4045
2022-10-03T18:00:00Z,78.8885,5.0945
2022-10-04T00:00:00Z,72.3055,6.1355
2022-10-04T06:00:00Z,67.6585,5.895
2022-10-04T12:00:00Z,72.5115,5.818
2022-10-04T18:00:00Z,81.18299999999999,5.2815
2022-10-05T00:00:00Z,74.047,8.0395
2022-10-05T06:00:00Z,68.52199999999999,9.943999999999999
2022-10-05T12:00:00Z,73.1945,12.197
2022-10-05T18:00:00Z,76.4505,10.812
2022-10-06T00:00:00Z,69.69999999999999,22.423000000000002
2022-10-06T06:00:00Z,65.22749999999999,29.6045
2022-10-06T12:00:00Z,61.477500000000006,23.490499999999997
2022-10-06T18:00:00Z,59.2505,1.4100000000000001
2022-10-07T00:00:00Z,52.668000000000006,0.34850000000000003
2022-10-07T06:00:00Z,49.966499999999996,0.08449999999999999
2022-10-07T12:00:00Z,49.7645,0.8895
2022-10-07T18:00:00Z,54.308,0.8734999999999999
2022-10-08T00:00:00Z,47.1,18.9055
2022-10-08T06:00:00Z,42.221999999999994,4.7885
2022-10-08T12:00:00Z,53.214,3.0145
2022-10-08T18:00:00Z,67.7305,1.839
2022-10-09T00:00:00Z,61.1805,6.832
2022-10-09T06:00:00Z,51.9225,6.8635
2022-10-09T12:00:00Z,61.778000000000006,10.515
2022-10-09T18:00:00Z,72.9,8.4025
