time_stamp,temperature,pm2.5_atm
2022-10-03T00:00:00Z,70.706,7.822
2022-10-03T06:00:00Z,66.761,6.7195
2022-10-03T12:00:00Z,68.672,9.279
2022-10-03T18:00:00Z,82.267,7.0035
2022-10-04T00:00:00Z,72.9,7.791
2022-10-04T06:00:00Z,67.467,5.996
2022-10-04T12:00:00Z,70.456,5.984
2022-10-04T18:00:00Z,82.317,5.8065
2022-10-05T00:00:00Z,74.605,12.511
2022-10-05T06:00:00Z,69.755,11.17
2022-10-05T12:00:00Z,70.761,14.199000000000002
2022-10-05T18:00:00Z,77.755,11.062999999999999
2022-10-06T00:00:00Z,71.439,22.336
2022-10-06T06:00:00Z,65.139,28.182000000000002
2022-10-06T12:00:00Z,59.017,21.2795
2022-10-06T18:00:00Z,58.283,1.159
2022-10-07T00:00:00Z,51.717,0.2935
2022-10-07T06:00:00Z,48.939,0.281
2022-10-07T12:00:00Z,48.156,1.994
2022-10-07T18:00:00Z,53.428,1.2665
2022-10-08T00:00:00Z,48.072,8.744499999999999
2022-10-08T06:00:00Z,43.361,4.029
2022-10-08T12:00:00Z,49.745,2.4805
2022-10-08T18:00:00Z,68.775,1.963
2022-10-09T00:00:00Z,62.522,6.2885
2022-10-09T06:00:00Z,52.622,11.1835
2022-10-09T12:00:00Z,57.5,15.079
2022-10-09T18:00:00Z,74.784,10.160499999999999
