time_stamp,temperature,pm2.5_atm
2022-10-03T00:00:00Z,78.283,4.872
2022-10-03T06:00:00Z,76.367,4.137
2022-10-03T12:00:00Z,75.845,4.321
2022-10-03T18:00:00Z,80.089,3.516
2022-10-04T00:00:00Z,80.2,4.266
2022-10-04T06:00:00Z,77.55,2.901
2022-10-04T12:00:00Z,76.483,3.764
2022-10-04T18:00:00Z,81.522,12.561
2022-10-05T00:00:00Z,81.355,4.831
2022-10-05T06:00:00Z,78.95,5.663
2022-10-05T12:00:00Z,77.211,8.411
2022-10-05T18:00:00Z,80.678,7.259
2022-10-06T00:00:00Z,79.867,14.685
2022-10-06T06:00:00Z,77.617,17.127
2022-10-06T12:00:00Z,77.139,16.638
2022-10-06T18:00:00Z,78.856,2.413
2022-10-07T00:00:00Z,75.817,0.086
2022-10-07T06:00:00Z,72.95,0.007
2022-10-07T12:00:00Z,71.994,0.074
2022-10-07T18:00:00Z,74.833,0.37
2022-10-08T00:00:00Z,76.261,0.691
2022-10-08T06:00:00Z,71.75,0.832
2022-10-08T12:00:00Z,74.367,1.558
2022-10-08T18:00:00Z,77.783,0.254
2022-10-09T00:00:00Z,76.833,5.643
2022-10-09T06:00:00Z,73.967,0.93
2022-10-09T12:00:00Z,76.794,1.488
2022-10-09T18:00:00Z,79.95,3.361
