time_stamp,temperature,pm2.5_atm
2022-10-03T00:00:00Z,70.039,5.557
2022-10-03T06:00:00Z,66.422,5.9925
2022-10-03T12:00:00Z,68.822,7.4285
2022-10-03T18:00:00Z,80.767,4.6815
2022-10-04T00:00:00Z,72.2,5.888
2022-10-04T06:00:00Z,67.317,5.0024999999999995
2022-10-04T12:00:00Z,70.413,5.2275
2022-10-04T18:00:00Z,81.672,4.457
2022-10-05T00:00:00Z,74.467,7.165
2022-10-05T06:00:00Z,68.706,9.6035
2022-10-05T12:00:00Z,70.567,12.754999999999999
2022-10-05T18:00:00Z,77.228,12.665
2022-10-06T00:00:00Z,67.722,29.0045
2022-10-06T06:00:00Z,63.355,25.124
2022-10-06T12:00:00Z,57.983,14.8205
2022-10-06T18:00:00Z,57.75,0.315
2022-10-07T00:00:00Z,51.289,0.1005
2022-10-07T06:00:00Z,48.189,0.0645
2022-10-07T12:00:00Z,47.822,0.13
2022-10-07T18:00:00Z,52.8,0.7195
2022-10-08T00:00:00Z,44.594,12.847
2022-10-08T06:00:00Z,40.283,4.176
2022-10-08T12:00:00Z,50.372,0.577
2022-10-08T18:00:00Z,67.695,1.377
2022-10-09T00:00:00Z,60.828,9.7575
2022-10-09T06:00:00Z,50.183,12.7325
2022-10-09T12:00:00Z,56.15,17.656
2022-10-09T18:00:00Z,71.111,7.7620000000000005
