time_stamp,temperature,pm2.5_atm
2022-10-03T00:00:00Z,82.233,1.016
2022-10-03T06:00:00Z,81.306,0.806
2022-10-03T12:00:00Z,81.867,1.264
2022-10-03T18:00:00Z,83.744,1.244
2022-10-04T00:00:00Z,82.439,1.065
2022-10-04T06:00:00Z,81.461,0.573
2022-10-04T12:00:00Z,81.233,0.412
2022-10-05T12:00:00Z,78.216,2.345
2022-10-05T18:00:00Z,82.846,2.249
2022-10-06T00:00:00Z,82.467,4.159
2022-10-06T06:00:00Z,81.3,6.204
2022-10-06T12:00:00Z,81.044,8.488
2022-10-06T18:00:00Z,82.944,0.632
2022-10-07T00:00:00Z,81.072,0.001
2022-10-07T06:00:00Z,78.467,0
2022-10-07T12:00:00Z,77.467,0.009
2022-10-07T18:00:00Z,78.6,0.007
2022-10-08T00:00:00Z,77.017,0.736
2022-10-08T06:00:00Z,74.683,0.467
2022-10-08T12:00:00Z,74.589,0.262
2022-10-08T18:00:00Z,77.9,0.021
2022-10-09T00:00:00Z,78.594,0.64
2022-10-09T06:00:00Z,77.161,0.599
2022-10-09T12:00:00Z,76.25,0.853
2022-10-09T18:00:00Z,79.489,1.217
