time_stamp,temperature,pm2.5_atm
2022-10-03T00:00:00Z,,7.2955000000000005
2022-10-03T06:00:00Z,,6.1274999999999995
2022-10-03T12:00:00Z,,7.9655000000000005
2022-10-03T18:00:00Z,,4.9295
2022-10-04T00:00:00Z,,6.0645
2022-10-04T06:00:00Z,,5.187
2022-10-04T12:00:00Z,,5.3515
2022-10-04T18:00:00Z,,5.075
2022-10-05T00:00:00Z,,7.5425
2022-10-05T06:00:00Z,,8.83
2022-10-05T12:00:00Z,,13.068000000000001
2022-10-05T18:00:00Z,,9.6845
2022-10-06T00:00:00Z,,27.042
2022-10-06T06:00:00Z,,28.508499999999998
2022-10-06T12:00:00Z,,21.0265
2022-10-06T18:00:00Z,,1.2240000000000002
2022-10-07T00:00:00Z,,0.8125
2022-10-07T06:00:00Z,,0.21
2022-10-07T12:00:00Z,,1.7970000000000002
2022-10-07T18:00:00Z,,1.0625
2022-10-08T00:00:00Z,,10.682500000000001
2022-10-08T06:00:00Z,,4.699999999999999
2022-10-08T12:00:00Z,,2.378
2022-10-08T18:00:00Z,,5.023
2022-10-09T00:00:00Z,,8.467500000000001
2022-10-09T06:00:00Z,,7.7684999999999995
2022-10-09T12:00:00Z,,8.9055
2022-10-09T18:00:00Z,,11.807500000000001
