time_stamp,temperature,pm2.5_atm
2022-10-03T00:00:00Z,89.467,10.866
2022-10-03T06:00:00Z,89.111,11.007
2022-10-03T12:00:00Z,87.972,15.959
2022-10-03T18:00:00Z,86.167,15.055
2022-10-04T00:00:00Z,89.139,11.295
2022-10-04T06:00:00Z,89.367,10.564
2022-10-04T12:00:00Z,87.539,16.13
2022-10-04T18:00:00Z,86.195,14.456
2022-10-05T00:00:00Z,87.739,11.243
2022-10-05T06:00:00Z,88.7,11.17
2022-10-05T12:00:00Z,87.234,16.395
2022-10-05T18:00:00Z,86.222,16.624
2022-10-06T00:00:00Z,88.372,13.843
2022-10-06T06:00:00Z,89.578,15.114
2022-10-06T12:00:00Z,88.639,21.013
2022-10-06T18:00:00Z,88.033,14.175
2022-10-07T00:00:00Z,88.239,10.512
2022-10-07T06:00:00Z,87.061,10.083
2022-10-07T12:00:00Z,87.344,13.301
2022-10-07T18:00:00Z,87.967,12.246
2022-10-08T00:00:00Z,85.966,10.768
2022-10-08T06:00:00Z,85.083,9.731
2022-10-08T12:00:00Z,87.117,9.888
2022-10-08T18:00:00Z,88.683,9.789
2022-10-09T00:00:00Z,87.317,10.68
2022-10-09T06:00:00Z,86.372,10.44
2022-10-09T12:00:00Z,86.928,10.651
2022-10-09T18:00:00Z,88.033,10.545
