time_stamp,pm2.5_atm
2022-07-04T00:00:00Z,12.637
2022-07-04T06:00:00Z,11.5655
2022-07-04T12:00:00Z,12.421
2022-07-04T18:00:00Z,4.814
2022-07-05T00:00:00Z,17.3945
2022-07-05T06:00:00Z,20.956000000000003
2022-07-05T12:00:00Z,25.886
2022-07-05T18:00:00Z,10.318999999999999
2022-07-06T00:00:00Z,8.6595
2022-07-06T06:00:00Z,5.6835
2022-07-06T12:00:00Z,8.0105
2022-07-06T18:00:00Z,13.5095
2022-07-07T00:00:00Z,13.2805
2022-07-07T06:00:00Z,16.022
2022-07-07T12:00:00Z,17.0825
2022-07-07T18:00:00Z,11.4255
2022-07-08T00:00:00Z,13.590499999999999
2022-07-08T06:00:00Z,17.698999999999998
2022-07-08T12:00:00Z,16.049
2022-07-08T18:00:00Z,16.097
2022-07-09T00:00:00Z,11.593
2022-07-09T06:00:00Z,15.9245
2022-07-09T12:00:00Z,8.9735
2022-07-09T18:00:00Z,11.067499999999999
2022-07-10T00:00:00Z,13.103
2022-07-10T06:00:00Z,7.8755
2022-07-10T12:00:00Z,9.692499999999999
2022-07-10T18:00:00Z,10.189
