time_stamp,pm2.5_atm
2022-07-04T00:00:00Z,18.1325
2022-07-04T06:00:00Z,13.999500000000001
2022-07-04T12:00:00Z,14.292
2022-07-04T18:00:00Z,6.0585
2022-07-05T00:00:00Z,26.9055
2022-07-05T06:00:00Z,27.5825
2022-07-05T12:00:00Z,27.4675
2022-07-05T18:00:00Z,12.3015
2022-07-06T00:00:00Z,10.3135
2022-07-06T06:00:00Z,6.8004999999999995
2022-07-06T12:00:00Z,9.379999999999999
2022-07-06T18:00:00Z,13.4215
2022-07-07T00:00:00Z,16.871
2022-07-07T06:00:00Z,22.2185
2022-07-07T12:00:00Z,19.677500000000002
2022-07-07T18:00:00Z,13.3575
2022-07-08T00:00:00Z,14.7015
2022-07-08T06:00:00Z,20.742
2022-07-08T12:00:00Z,18.295499999999997
2022-07-08T18:00:00Z,11.244499999999999
2022-07-09T00:00:00Z,12.3345
2022-07-09T06:00:00Z,18.8015
2022-07-09T12:00:00Z,11.019
2022-07-09T18:00:00Z,12.888
2022-07-10T00:00:00Z,11.721
2022-07-10T06:00:00Z,9.2065
2022-07-10T12:00:00Z,11.386
2022-07-10T18:00:00Z,29.57
