time_stamp,pm2.5_atm
2022-07-04T00:00:00Z,5.500500000000001
2022-07-04T06:00:00Z,7.6485
2022-07-04T12:00:00Z,11.591000000000001
2022-07-04T18:00:00Z,39.156
2022-07-05T00:00:00Z,19.5225
2022-07-05T06:00:00Z,19.986
2022-07-05T12:00:00Z,20.5405
2022-07-05T18:00:00Z,5.3745
2022-07-06T00:00:00Z,4.542
2022-07-06T06:00:00Z,1.48
2022-07-06T12:00:00Z,3.5805
2022-07-06T18:00:00Z,8.0075
2022-07-07T00:00:00Z,9.374
2022-07-07T06:00:00Z,16.708
2022-07-07T12:00:00Z,14.120999999999999
2022-07-07T18:00:00Z,9.099
2022-07-08T00:00:00Z,9.055
2022-07-08T06:00:00Z,15.899000000000001
2022-07-08T12:00:00Z,11.0395
2022-07-08T18:00:00Z,6.0009999999999994
2022-07-09T00:00:00Z,9.112
2022-07-09T06:00:00Z,10.2625
2022-07-09T12:00:00Z,3.9815
2022-07-09T18:00:00Z,3.6215
2022-07-10T00:00:00Z,4.8035
2022-07-10T06:00:00Z,3.802
2022-07-10T12:00:00Z,4.9715
2022-07-10T18:00:00Z,6.19
