time_stamp,pm2.5_atm
2022-07-04T00:00:00Z,16.664
2022-07-04T06:00:00Z,12.8265
2022-07-04T12:00:00Z,17.615000000000002
2022-07-04T18:00:00Z,12.763
2022-07-05T00:00:00Z,39.995
2022-07-05T06:00:00Z,26.0515
2022-07-05T12:00:00Z,26.0595
2022-07-05T18:00:00Z,10.857
2022-07-06T00:00:00Z,9.7
2022-07-06T06:00:00Z,6.2005
2022-07-06T12:00:00Z,8.8335
2022-07-06T18:00:00Z,14.401
2022-07-07T00:00:00Z,17.570999999999998
2022-07-07T06:00:00Z,20.6805
2022-07-07T12:00:00Z,18.390500000000003
2022-07-07T18:00:00Z,17.037
2022-07-08T00:00:00Z,15.977
2022-07-08T06:00:00Z,18.2635
2022-07-08T12:00:00Z,16.352
2022-07-08T18:00:00Z,11.031500000000001
2022-07-09T00:00:00Z,15.57
2022-07-09T06:00:00Z,18.409999999999997
2022-07-09T12:00:00Z,12.094000000000001
2022-07-09T18:00:00Z,10.2405
2022-07-10T00:00:00Z,14.282
2022-07-10T06:00:00Z,9.358
2022-07-10T12:00:00Z,10.9575
2022-07-10T18:00:00Z,13.025
