time_stamp,pm2.5_atm
2023-04-03T00:00:00Z,8.177
2023-04-03T06:00:00Z,4.335000000000001
2023-04-03T12:00:00Z,10.3565
2023-04-03T18:00:00Z,10.5795
2023-04-04T00:00:00Z,12.09
2023-04-04T06:00:00Z,6.942
2023-04-04T12:00:00Z,4.3095
2023-04-04T18:00:00Z,4.0385
2023-04-05T00:00:00Z,4.842499999999999
2023-04-05T06:00:00Z,8.4735
2023-04-05T12:00:00Z,3.809
2023-04-05T18:00:00Z,4.0675
2023-04-06T00:00:00Z,7.4195
2023-04-06T06:00:00Z,5.032
2023-04-06T12:00:00Z,4.8835
2023-04-06T18:00:00Z,4.622
2023-04-07T00:00:00Z,8.116
2023-04-07T06:00:00Z,8.155999999999999
2023-04-07T12:00:00Z,7.6579999999999995
2023-04-07T18:00:00Z,10.940999999999999
2023-04-08T00:00:00Z,9.336
2023-04-08T06:00:00Z,15.364
2023-04-08T12:00:00Z,15.565000000000001
2023-04-08T18:00:00Z,15.9865
2023-04-09T00:00:00Z,8.185500000000001
2023-04-09T06:00:00Z,9.671
2023-04-09T12:00:00Z,10.4115
2023-04-09T18:00:00Z,12.2265
