time_stamp,pm2.5_atm
2023-04-03T00:00:00Z,2.344
2023-04-03T06:00:00Z,0.806
2023-04-03T12:00:00Z,2.8529999999999998
2023-04-03T18:00:00Z,3.571
2023-04-04T00:00:00Z,3.5815
2023-04-04T06:00:00Z,2.225
2023-04-04T12:00:00Z,1.12
2023-04-04T18:00:00Z,1.177
2023-04-05T00:00:00Z,1.462
2023-04-05T06:00:00Z,2.5065
2023-04-05T12:00:00Z,0.304
2023-04-05T18:00:00Z,0.575
2023-04-06T00:00:00Z,1.9985
2023-04-06T06:00:00Z,0.876
2023-04-06T12:00:00Z,0.867
2023-04-06T18:00:00Z,1.0465
2023-04-07T00:00:00Z,2.9530000000000003
2023-04-07T06:00:00Z,2.4745
2023-04-07T12:00:00Z,2.4025
2023-04-07T18:00:00Z,4.023
2023-04-08T00:00:00Z,3.175
2023-04-08T06:00:00Z,5.1975
2023-04-08T12:00:00Z,6.3435
2023-04-08T18:00:00Z,7.5935
2023-04-09T00:00:00Z,3.616
2023-04-09T06:00:00Z,4.1825
2023-04-09T12:00:00Z,4.6475
2023-04-09T18:00:00Z,5.7615
