time_stamp,pm2.5_atm
2023-04-03T00:00:00Z,10.0785
2023-04-03T06:00:00Z,2.66
2023-04-03T12:00:00Z,10.1155
2023-04-03T18:00:00Z,9.5105
2023-04-04T00:00:00Z,15.3665
2023-04-04T06:00:00Z,8.8255
2023-04-04T12:00:00Z,5.444
2023-04-04T18:00:00Z,4.958
2023-04-05T00:00:00Z,6.427
2023-04-05T06:00:00Z,9.7105
2023-04-05T12:00:00Z,2.44
2023-04-05T18:00:00Z,3.0895
2023-04-06T00:00:00Z,8.153
2023-04-06T06:00:00Z,5.16
2023-04-06T12:00:00Z,4.9925
2023-04-06T18:00:00Z,4.7620000000000005
2023-04-07T00:00:00Z,16.9715
2023-04-07T06:00:00Z,22.441499999999998
2023-04-07T12:00:00Z,9.357500000000002
2023-04-07T18:00:00Z,10.734
2023-04-08T00:00:00Z,10.7725
2023-04-08T06:00:00Z,17.8625
2023-04-08T12:00:00Z,16.649
2023-04-08T18:00:00Z,17.1035
2023-04-09T00:00:00Z,7.7059999999999995
2023-04-09T06:00:00Z,8.620000000000001
2023-04-09T12:00:00Z,10.671
2023-04-09T18:00:00Z,14.2385
