time_stamp,pm2.5_atm
2023-04-03T00:00:00Z,4.686999999999999
2023-04-03T06:00:00Z,1.678
2023-04-03T12:00:00Z,8.8385
2023-04-03T18:00:00Z,7.8229999999999995
2023-04-04T00:00:00Z,9.3405
2023-04-04T06:00:00Z,7.002
2023-04-04T12:00:00Z,3.6505
2023-04-04T18:00:00Z,3.8935000000000004
2023-04-05T00:00:00Z,3.5244999999999997
2023-04-05T06:00:00Z,7.664
2023-04-05T12:00:00Z,1.1644999999999999
2023-04-05T18:00:00Z,1.663
2023-04-06T00:00:00Z,4.9305
2023-04-06T06:00:00Z,4.864
2023-04-06T12:00:00Z,3.9005
2023-04-06T18:00:00Z,3.198
2023-04-07T00:00:00Z,5.840999999999999
2023-04-07T06:00:00Z,9.456
2023-04-07T12:00:00Z,7.9625
2023-04-07T18:00:00Z,9.875499999999999
2023-04-08T00:00:00Z,7.939
2023-04-08T06:00:00Z,13.379
2023-04-08T12:00:00Z,15.057500000000001
2023-04-08T18:00:00Z,16.268
2023-04-09T00:00:00Z,11.538
2023-04-09T06:00:00Z,7.409000000000001
2023-04-09T12:00:00Z,9.491499999999998
2023-04-09T18:00:00Z,13.3035
