time_stamp,pm2.5_atm
2023-04-03T00:00:00Z,6.258
2023-04-03T06:00:00Z,2.6215
2023-04-03T12:00:00Z,9.0135
2023-04-03T18:00:00Z,11.34
2023-04-04T00:00:00Z,14.813
2023-04-04T06:00:00Z,6.7305
2023-04-04T12:00:00Z,4.7465
2023-04-04T18:00:00Z,4.606
2023-04-05T00:00:00Z,5.1555
2023-04-05T06:00:00Z,8.7385
2023-04-05T12:00:00Z,4.265000000000001
2023-04-05T18:00:00Z,6.2515
2023-04-06T00:00:00Z,6.404999999999999
2023-04-06T06:00:00Z,6.3995
2023-04-06T12:00:00Z,5.8755
2023-04-06T18:00:00Z,3.6445
2023-04-07T00:00:00Z,7.7509999999999994
2023-04-07T06:00:00Z,9.7085
2023-04-07T12:00:00Z,8.01
2023-04-07T18:00:00Z,9.353000000000002
2023-04-08T00:00:00Z,8.617
2023-04-08T06:00:00Z,14.1165
2023-04-08T12:00:00Z,16.102999999999998
2023-04-08T18:00:00Z,16.735
2023-04-09T00:00:00Z,10.109
2023-04-09T06:00:00Z,9.727
2023-04-09T12:00:00Z,10.631499999999999
2023-04-09T18:00:00Z,16.473
