time_stamp,pm2.5_atm
2023-10-09T00:00:00Z,3.024
2023-10-09T06:00:00Z,3.9985
2023-10-09T12:00:00Z,3.42
2023-10-09T18:00:00Z,1.2295
2023-10-10T00:00:00Z,4.1925
2023-10-10T06:00:00Z,3.4645
2023-10-10T12:00:00Z,2.667
2023-10-10T18:00:00Z,3.2485
2023-10-11T00:00:00Z,10.8255
2023-10-11T06:00:00Z,14.844
2023-10-11T12:00:00Z,7.579
2023-10-11T18:00:00Z,3.3
2023-10-12T00:00:00Z,2.5805
2023-10-12T06:00:00Z,1.789
2023-10-12T12:00:00Z,1.653
2023-10-12T18:00:00Z,0.33
2023-10-13T00:00:00Z,0.4105
2023-10-13T06:00:00Z,0.11800000000000001
2023-10-13T12:00:00Z,0.111
2023-10-13T18:00:00Z,0.09000000000000001
2023-10-14T00:00:00Z,0.45799999999999996
2023-10-14T06:00:00Z,1.8239999999999998
2023-10-14T12:00:00Z,0.309
2023-10-14T18:00:00Z,0.5915
2023-10-15T00:00:00Z,2.763
2023-10-15T06:00:00Z,3.292
2023-10-15T12:00:00Z,3.5010000000000003
2023-10-15T18:00:00Z,3.5555
