time_stamp,pm2.5_atm
2023-10-09T00:00:00Z,4.526
2023-10-09T06:00:00Z,4.43
2023-10-09T12:00:00Z,3.6005
2023-10-09T18:00:00Z,1.335
2023-10-10T00:00:00Z,5.1525
2023-10-10T06:00:00Z,3.1185
2023-10-10T12:00:00Z,2.7485
2023-10-10T18:00:00Z,4.1
2023-10-11T00:00:00Z,17.200499999999998
2023-10-11T06:00:00Z,13.2135
2023-10-11T12:00:00Z,7.337
2023-10-11T18:00:00Z,3.4015000000000004
2023-10-12T00:00:00Z,1.8315000000000001
2023-10-12T06:00:00Z,1.7814999999999999
2023-10-12T12:00:00Z,1.8545
2023-10-12T18:00:00Z,0.481
2023-10-13T00:00:00Z,0.563
2023-10-13T06:00:00Z,0.1525
2023-10-13T12:00:00Z,0.507
2023-10-13T18:00:00Z,0.598
2023-10-14T00:00:00Z,1.016
2023-10-14T06:00:00Z,1.858
2023-10-14T12:00:00Z,0.371
2023-10-14T18:00:00Z,1.0285
2023-10-15T00:00:00Z,3.0895
2023-10-15T06:00:00Z,3.0305
2023-10-15T12:00:00Z,3.5705
2023-10-15T18:00:00Z,5.587999999999999
