time_stamp,pm2.5_atm
2023-10-09T00:00:00Z,3.1879999999999997
2023-10-09T06:00:00Z,3.0295
2023-10-09T12:00:00Z,2.2765
2023-10-09T18:00:00Z,1.1105
2023-10-10T00:00:00Z,2.6825
2023-10-10T06:00:00Z,2.2085
2023-10-10T12:00:00Z,1.7325
2023-10-10T18:00:00Z,2.7565
2023-10-11T00:00:00Z,7.286
2023-10-11T06:00:00Z,11.5015
2023-10-11T12:00:00Z,9.1765
2023-10-11T18:00:00Z,3.5255
2023-10-12T00:00:00Z,1.96
2023-10-12T06:00:00Z,1.6004999999999998
2023-10-12T12:00:00Z,1.8355000000000001
2023-10-12T18:00:00Z,0.358
2023-10-13T00:00:00Z,0.623
2023-10-13T06:00:00Z,0.0975
2023-10-13T12:00:00Z,0.0595
2023-10-13T18:00:00Z,0.152
2023-10-14T00:00:00Z,0.4465
2023-10-14T06:00:00Z,1.4325
2023-10-14T12:00:00Z,0.183
2023-10-14T18:00:00Z,0.6890000000000001
2023-10-15T00:00:00Z,2.458
2023-10-15T06:00:00Z,2.4429999999999996
2023-10-15T12:00:00Z,2.534
2023-10-15T18:00:00Z,3.02
