time_stamp,pm2.5_atm
2023-10-09T00:00:00Z,1672.166
2023-10-09T06:00:00Z,1773.6019999999999
2023-10-09T12:00:00Z,1722.589
2023-10-09T18:00:00Z,1667.47
2023-10-10T00:00:00Z,1720.552
2023-10-10T06:00:00Z,1806.55
2023-10-10T12:00:00Z,1717.0825
2023-10-10T18:00:00Z,1666.885
2023-10-11T00:00:00Z,1751.6795
2023-10-11T06:00:00Z,1848.657
2023-10-11T12:00:00Z,1726.811
2023-10-11T18:00:00Z,1667.1345000000001
2023-10-12T00:00:00Z,1667.333
2023-10-12T06:00:00Z,1707.571
2023-10-12T12:00:00Z,1694.0275
2023-10-12T18:00:00Z,1666.176
2023-10-13T00:00:00Z,1683.6695
2023-10-13T06:00:00Z,1717.7165
2023-10-13T12:00:00Z,1681.2505
2023-10-13T18:00:00Z,1690.4479999999999
2023-10-14T00:00:00Z,1710.8084999999999
2023-10-14T06:00:00Z,1703.4115
2023-10-14T12:00:00Z,1683.979
2023-10-14T18:00:00Z,1666.2255
2023-10-15T00:00:00Z,1671.4820000000002
2023-10-15T06:00:00Z,1713.523
2023-10-15T12:00:00Z,1715.2995
2023-10-15T18:00:00Z,1667.2855
