time_stamp,pm2.5_atm
2023-10-09T00:00:00Z,3.9355
2023-10-09T06:00:00Z,6.035
2023-10-09T12:00:00Z,3.8789999999999996
2023-10-09T18:00:00Z,1.6045
2023-10-10T00:00:00Z,6.0895
2023-10-10T06:00:00Z,4.0225
2023-10-10T12:00:00Z,3.16
2023-10-10T18:00:00Z,3.9595
2023-10-11T00:00:00Z,17.948999999999998
2023-10-11T06:00:00Z,26.233
2023-10-11T12:00:00Z,10.288499999999999
2023-10-11T18:00:00Z,3.606
2023-10-12T00:00:00Z,2.4865000000000004
2023-10-12T06:00:00Z,1.82
2023-10-12T12:00:00Z,2.3345000000000002
2023-10-12T18:00:00Z,0.42000000000000004
2023-10-13T00:00:00Z,0.5325
2023-10-13T06:00:00Z,0.16
2023-10-13T12:00:00Z,0.179
2023-10-13T18:00:00Z,0.1175
2023-10-14T00:00:00Z,0.6815
2023-10-14T06:00:00Z,2.395
2023-10-14T12:00:00Z,0.3835
2023-10-14T18:00:00Z,1.0165
2023-10-15T00:00:00Z,3.7554999999999996
2023-10-15T06:00:00Z,4.2075
2023-10-15T12:00:00Z,4.0615000000000006
2023-10-15T18:00:00Z,4.1025
