time_stamp,temperature,pm2.5_atm
2022-07-04T00:00:00Z,79.722,1.748
2022-07-04T06:00:00Z,80.945,4.0025
2022-07-04T12:00:00Z,81.2,2.9299999999999997
2022-07-04T18:00:00Z,82.989,3.04
2022-07-05T00:00:00Z,85.922,4.8635
2022-07-05T06:00:00Z,86.184,4.9045
2022-07-05T12:00:00Z,85.844,3.9725
2022-07-05T18:00:00Z,88.072,3.4485
2022-07-06T00:00:00Z,89,2.774
2022-07-06T06:00:00Z,88.078,0.6865
2022-07-06T12:00:00Z,86.911,0.4125
2022-07-06T18:00:00Z,87.678,2.866
2022-07-07T00:00:00Z,88.983,3.5655
2022-07-07T06:00:00Z,88.178,3.1615
2022-07-07T12:00:00Z,87.383,2.6435
2022-07-07T18:00:00Z,88.411,3.6334999999999997
2022-07-08T00:00:00Z,89.183,3.144
2022-07-08T06:00:00Z,88.628,2.4245
2022-07-08T12:00:00Z,87.983,2.2605000000000004
2022-07-08T18:00:00Z,88.689,3.1914999999999996
2022-07-09T00:00:00Z,88.822,2.6095
2022-07-09T06:00:00Z,81.861,1.3780000000000001
2022-07-09T12:00:00Z,79.684,1.514
2022-07-09T18:00:00Z,80.1,40.703
2022-07-10T00:00:00Z,79.922,11.3215
2022-07-10T06:00:00Z,76.961,1.1385
2022-07-10T12:00:00Z,79.694,11.1025
2022-07-10T18:00:00Z,80.672,5.3645
