time_stamp,temperature,pm2.5_atm
2022-07-04T00:00:00Z,85.928,11.572
2022-07-04T06:00:00Z,80.15,12.5205
2022-07-04T12:00:00Z,80.761,15.6585
2022-07-04T18:00:00Z,92.539,6.506
2022-07-05T00:00:00Z,86.284,25.152
2022-07-05T06:00:00Z,80.217,22.848
2022-07-05T12:00:00Z,88.022,23.9545
2022-07-05T18:00:00Z,94.305,9.9335
2022-07-06T00:00:00Z,83.828,9.41
2022-07-06T06:00:00Z,76.15,5.801500000000001
2022-07-06T12:00:00Z,82.201,8.1355
2022-07-06T18:00:00Z,90.989,12.419
2022-07-07T00:00:00Z,83.944,14.312
2022-07-07T06:00:00Z,78.883,19.353
2022-07-07T12:00:00Z,88.066,17.8155
2022-07-07T18:00:00Z,93.055,13.464
2022-07-08T00:00:00Z,86.156,13.600999999999999
2022-07-08T06:00:00Z,81.005,18.351
2022-07-08T12:00:00Z,84.278,15.479
2022-07-08T18:00:00Z,90.4,10.5655
2022-07-09T00:00:00Z,81.872,13.687000000000001
2022-07-09T06:00:00Z,74.483,14.777000000000001
2022-07-09T12:00:00Z,83.961,8.6755
2022-07-09T18:00:00Z,94.772,7.85
2022-07-10T00:00:00Z,84.456,9.538499999999999
2022-07-10T06:00:00Z,77.65,8.2485
2022-07-10T12:00:00Z,87.128,9.856
2022-07-10T18:00:00Z,89.234,11.2705
