time_stamp,temperature,pm2.5_atm
2022-07-04T00:00:00Z,83.267,14.9545
2022-07-04T06:00:00Z,79.2,10.963000000000001
2022-07-04T12:00:00Z,78.166,12.970500000000001
2022-07-04T18:00:00Z,88.189,6.278
2022-07-05T00:00:00Z,84.017,31.9465
2022-07-05T06:00:00Z,78.15,30.9625
2022-07-05T12:00:00Z,81.217,18.206
2022-07-05T18:00:00Z,89.955,8.8215
2022-07-06T00:00:00Z,80.994,7.631
2022-07-06T06:00:00Z,71.901,4.455
2022-07-06T12:00:00Z,75.661,7.2989999999999995
2022-07-06T18:00:00Z,86.694,9.691
2022-07-07T00:00:00Z,82.628,12.680499999999999
2022-07-07T06:00:00Z,75.828,21.232
2022-07-07T12:00:00Z,84.7,15.602
2022-07-07T18:00:00Z,92.655,8.5075
2022-07-08T00:00:00Z,85.878,11.3575
2022-07-08T06:00:00Z,78.117,13.349499999999999
2022-07-08T12:00:00Z,80.445,12.469999999999999
2022-07-08T18:00:00Z,87.561,7.8275
2022-07-09T00:00:00Z,82.144,10.3175
2022-07-09T06:00:00Z,74.245,13.6175
2022-07-09T12:00:00Z,81.228,9.166
2022-07-09T18:00:00Z,91.572,9.093499999999999
2022-07-10T00:00:00Z,83.805,10.6075
2022-07-10T06:00:00Z,77.428,8.6175
2022-07-10T12:00:00Z,83.711,9.071
2022-07-10T18:00:00Z,86.294,12.329999999999998
