time_stamp,temperature,pm2.5_atm
2022-07-04T00:00:00Z,84.484,6.6185
2022-07-04T06:00:00Z,79.544,7.317
2022-07-04T12:00:00Z,79.244,10.57
2022-07-04T18:00:00Z,89.255,2.9465
2022-07-05T00:00:00Z,84.717,25.328000000000003
2022-07-05T06:00:00Z,79.422,24.204
2022-07-05T12:00:00Z,84.506,17.328
2022-07-05T18:00:00Z,93.906,5.086
2022-07-06T00:00:00Z,82.656,4.6325
2022-07-06T06:00:00Z,74.345,1.3664999999999998
2022-07-06T12:00:00Z,79.778,3.1479999999999997
2022-07-06T18:00:00Z,88.267,5.576
2022-07-07T00:00:00Z,83.033,10.597999999999999
2022-07-07T06:00:00Z,77.25,20.4065
2022-07-07T12:00:00Z,91.361,12.937000000000001
2022-07-07T18:00:00Z,94.405,5.667999999999999
2022-07-08T00:00:00Z,87.25,11.2905
2022-07-08T06:00:00Z,79.966,10.8805
2022-07-08T12:00:00Z,85.606,8.496500000000001
2022-07-08T18:00:00Z,88.317,4.608499999999999
2022-07-09T00:00:00Z,81.639,9.4115
2022-07-09T06:00:00Z,75.056,13.3615
2022-07-09T12:00:00Z,88.411,5.1575
2022-07-09T18:00:00Z,91.978,5.353
2022-07-10T00:00:00Z,83.728,5.932499999999999
2022-07-10T06:00:00Z,77.544,4.4915
2022-07-10T12:00:00Z,84.054,5.837
2022-07-10T18:00:00Z,86.906,8.2835
