time_stamp,temperature,pm2.5_atm
2022-07-04T00:00:00Z,82.856,12.762
2022-07-04T06:00:00Z,76.706,12.869
2022-07-04T12:00:00Z,76.839,14.8865
2022-07-04T18:00:00Z,91.278,5.42
2022-07-05T00:00:00Z,83.65,17.2845
2022-07-05T06:00:00Z,77.028,24.8125
2022-07-05T12:00:00Z,86.417,22.8295
2022-07-05T18:00:00Z,93.889,10.184
2022-07-06T00:00:00Z,80.995,9.133
2022-07-06T06:00:00Z,73.194,6.027
2022-07-06T12:00:00Z,79.472,8.065999999999999
2022-07-06T18:00:00Z,88.639,13.628
2022-07-07T00:00:00Z,81.589,14.793
2022-07-07T06:00:00Z,75.639,20.7555
2022-07-07T12:00:00Z,86.516,16.9495
2022-07-07T18:00:00Z,89.995,12.051
2022-07-08T00:00:00Z,83.033,13.8655
2022-07-08T06:00:00Z,77.239,19.734
2022-07-08T12:00:00Z,81.972,15.949
2022-07-08T18:00:00Z,88.872,11.439
2022-07-09T00:00:00Z,78.894,14.825
2022-07-09T06:00:00Z,70.917,17.716
2022-07-09T12:00:00Z,83.622,9.0215
2022-07-09T18:00:00Z,91.161,8.343
2022-07-10T00:00:00Z,81.02,10.405999999999999
2022-07-10T06:00:00Z,74.383,8.846499999999999
2022-07-10T12:00:00Z,83.406,10.136
2022-07-10T18:00:00Z,86.511,11.686
