time_stamp,temperature,pm2.5_atm
2022-07-04T00:00:00Z,87.35,10.5375
2022-07-04T06:00:00Z,82.461,10.879000000000001
2022-07-04T12:00:00Z,80.272,14.1095
2022-07-04T18:00:00Z,86.222,5.954
2022-07-05T00:00:00Z,86.472,26.1625
2022-07-05T06:00:00Z,82.039,21.002000000000002
2022-07-05T12:00:00Z,73.622,22.847
2022-07-05T18:00:00Z,72.522,10.1135
2022-07-06T00:00:00Z,66.466,8.4835
2022-07-06T06:00:00Z,-215.167,5.02
2022-07-06T12:00:00Z,-228,7.963
2022-07-06T18:00:00Z,-228,12.271
2022-07-07T00:00:00Z,-228,12.908000000000001
2022-07-07T06:00:00Z,-228,19.375500000000002
2022-07-07T12:00:00Z,-228,15.6365
2022-07-07T18:00:00Z,-228,12.032
2022-07-08T00:00:00Z,-228,13.335
2022-07-08T06:00:00Z,-228,14.897
2022-07-08T12:00:00Z,-228,14.488
2022-07-08T18:00:00Z,-228,10.398499999999999
2022-07-09T00:00:00Z,-228,11.955
2022-07-09T06:00:00Z,-228,12.736999999999998
2022-07-09T12:00:00Z,-228,7.7524999999999995
2022-07-09T18:00:00Z,-228,7.1415
2022-07-10T00:00:00Z,-228,9.5635
2022-07-10T06:00:00Z,-228,7.807
2022-07-10T12:00:00Z,-228,9.255
2022-07-10T18:00:00Z,-228,14.936
