time_stamp,temperature,pm2.5_atm
2022-07-04T00:00:00Z,82.105,3.632
2022-07-04T06:00:00Z,82.017,4.041
2022-07-04T12:00:00Z,82,4.57
2022-07-04T18:00:00Z,82,2.452
2022-07-05T00:00:00Z,82,6.566
2022-07-05T06:00:00Z,82,7.023
2022-07-05T12:00:00Z,82.062,5.222
2022-07-05T18:00:00Z,83.239,3.874
2022-07-06T00:00:00Z,83,2.873
2022-07-06T06:00:00Z,82.661,1.705
2022-07-06T12:00:00Z,82.878,1.711
2022-07-06T18:00:00Z,82.622,3.896
2022-07-07T00:00:00Z,82.466,4.097
2022-07-07T06:00:00Z,82.35,5.067
2022-07-07T12:00:00Z,82.922,9.069
2022-07-07T18:00:00Z,82.978,7.26
2022-07-08T00:00:00Z,82.45,4.144
2022-07-08T06:00:00Z,82.867,4.296
2022-07-08T12:00:00Z,82.972,4.756
2022-07-08T18:00:00Z,82.844,4.016
2022-07-09T00:00:00Z,82.095,3.571
2022-07-09T06:00:00Z,82.178,3.889
2022-07-09T12:00:00Z,82.189,2.597
2022-07-09T18:00:00Z,82.133,2.596
2022-07-10T00:00:00Z,82.136,2.868
2022-07-10T06:00:00Z,82.06,2.545
2022-07-10T12:00:00Z,82.445,2.821
2022-07-10T18:00:00Z,82.106,3.958
