time_stamp,pm2.5_atm
2023-01-02T00:00:00Z,38.049
2023-01-02T06:00:00Z,30.2495
2023-01-02T12:00:00Z,32.7645
2023-01-02T18:00:00Z,34.1195
2023-01-03T00:00:00Z,41.3805
2023-01-03T06:00:00Z,38.203
2023-01-03T12:00:00Z,21.5715
2023-01-03T18:00:00Z,14.0125
2023-01-04T00:00:00Z,7.071
2023-01-04T06:00:00Z,3.737
2023-01-04T12:00:00Z,1.5815
2023-01-04T18:00:00Z,2.438
2023-01-05T00:00:00Z,1.058
2023-01-05T06:00:00Z,0.5555
2023-01-05T12:00:00Z,2.9035
2023-01-05T18:00:00Z,14.037
2023-01-06T00:00:00Z,26.555
2023-01-06T06:00:00Z,23.923499999999997
2023-01-06T12:00:00Z,31.009999999999998
2023-01-06T18:00:00Z,33.975
2023-01-07T00:00:00Z,52.8775
2023-01-07T06:00:00Z,60.0065
2023-01-07T12:00:00Z,55.7915
2023-01-07T18:00:00Z,50.5385
2023-01-08T00:00:00Z,62.418499999999995
2023-01-08T06:00:00Z,61.0755
2023-01-08T12:00:00Z,54.797
2023-01-08T18:00:00Z,48.6525
