time_stamp,pm2.5_atm
2023-01-02T00:00:00Z,30.286
2023-01-02T06:00:00Z,37.325
2023-01-02T12:00:00Z,33.495000000000005
2023-01-02T18:00:00Z,33.269000000000005
2023-01-03T00:00:00Z,39.9215
2023-01-03T06:00:00Z,35.248000000000005
2023-01-03T12:00:00Z,21.5355
2023-01-03T18:00:00Z,13.9905
2023-01-04T00:00:00Z,6.683
2023-01-04T06:00:00Z,3.7664999999999997
2023-01-04T12:00:00Z,1.2965
2023-01-04T18:00:00Z,1.717
2023-01-05T00:00:00Z,0.8839999999999999
2023-01-05T06:00:00Z,1.2854999999999999
2023-01-05T12:00:00Z,5.1625
2023-01-05T18:00:00Z,15.5135
2023-01-06T00:00:00Z,18.572
2023-01-06T06:00:00Z,21.9115
2023-01-06T12:00:00Z,25.816
2023-01-06T18:00:00Z,26.5675
2023-01-07T00:00:00Z,48.5305
2023-01-07T06:00:00Z,54.476
2023-01-07T12:00:00Z,57.153
2023-01-07T18:00:00Z,46.782
2023-01-08T00:00:00Z,58.542
2023-01-08T06:00:00Z,58.321
2023-01-08T12:00:00Z,53.337999999999994
2023-01-08T18:00:00Z,43.9935
