time_stamp,pm2.5_atm
2023-01-02T00:00:00Z,34.748999999999995
2023-01-02T06:00:00Z,38.2965
2023-01-02T12:00:00Z,36.6325
2023-01-02T18:00:00Z,36.484
2023-01-03T00:00:00Z,44.5295
2023-01-03T06:00:00Z,40.403
2023-01-03T12:00:00Z,25.041
2023-01-03T18:00:00Z,15.83
2023-01-04T00:00:00Z,7.9175
2023-01-04T06:00:00Z,5.2515
2023-01-04T12:00:00Z,1.8355
2023-01-04T18:00:00Z,3.4635
2023-01-05T00:00:00Z,2.1695
2023-01-05T06:00:00Z,1.843
2023-01-05T12:00:00Z,4.497999999999999
2023-01-05T18:00:00Z,19.9645
2023-01-06T00:00:00Z,21.927500000000002
2023-01-06T06:00:00Z,24.448999999999998
2023-01-06T12:00:00Z,27.136
2023-01-06T18:00:00Z,29.625999999999998
2023-01-07T00:00:00Z,53.8725
2023-01-07T06:00:00Z,59.3905
2023-01-07T12:00:00Z,61.108000000000004
2023-01-07T18:00:00Z,51.555499999999995
2023-01-08T00:00:00Z,64.801
2023-01-08T06:00:00Z,64.2205
2023-01-08T12:00:00Z,57.2775
2023-01-08T18:00:00Z,49.216499999999996
