time_stamp,pm2.5_atm
2023-01-02T00:00:00Z,31.979
2023-01-02T06:00:00Z,38.4765
2023-01-02T12:00:00Z,34.281000000000006
2023-01-02T18:00:00Z,39.897999999999996
2023-01-03T00:00:00Z,44.372
2023-01-03T06:00:00Z,38.718
2023-01-03T12:00:00Z,22.295
2023-01-03T18:00:00Z,13.1745
2023-01-04T00:00:00Z,6.9355
2023-01-04T06:00:00Z,4.491
2023-01-04T12:00:00Z,2.193
2023-01-04T18:00:00Z,1.676
2023-01-05T00:00:00Z,0.871
2023-01-05T06:00:00Z,0.737
2023-01-05T12:00:00Z,3.7095000000000002
2023-01-05T18:00:00Z,15.421
2023-01-06T00:00:00Z,22.1585
2023-01-06T06:00:00Z,22.5555
2023-01-06T12:00:00Z,27.2455
2023-01-06T18:00:00Z,29.185499999999998
2023-01-07T00:00:00Z,48.153999999999996
2023-01-07T06:00:00Z,56.91
2023-01-07T12:00:00Z,59.513999999999996
2023-01-07T18:00:00Z,54.441
2023-01-08T00:00:00Z,62.089
2023-01-08T06:00:00Z,57.823
2023-01-08T12:00:00Z,54.5355
2023-01-08T18:00:00Z,48.2465
