time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,0.122,2.0205
2022-12-24T06:00:00Z,-0.067,0.601
2022-12-24T12:00:00Z,1.494,0.818
2022-12-24T18:00:00Z,9.328,1.5665
2022-12-25T00:00:00Z,4.617,3.4245
2022-12-25T06:00:00Z,1.577,1.0095
2022-12-25T12:00:00Z,3.894,2.6965
2022-12-25T18:00:00Z,10.867,6.231999999999999
2022-12-26T00:00:00Z,13.605,18.212
2022-12-26T06:00:00Z,11.644,3.3055
2022-12-26T12:00:00Z,9.111,0.774
2022-12-26T18:00:00Z,17.506,2.8975
2022-12-27T00:00:00Z,10.178,5.4415
2022-12-27T06:00:00Z,12.216,4.7615
2022-12-27T12:00:00Z,20.533,4.178
2022-12-27T18:00:00Z,29.211,5.298
2022-12-28T00:00:00Z,27.478,16.816499999999998
2022-12-28T06:00:00Z,32.872,15.704999999999998
2022-12-28T12:00:00Z,37.078,14.756
2022-12-28T18:00:00Z,43.355,14.4635
2022-12-29T00:00:00Z,41.967,21.464
2022-12-29T06:00:00Z,40.561,23.3415
2022-12-29T12:00:00Z,39.461,32.061
2022-12-29T18:00:00Z,41.65,40.065
