time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,2.717,1.0455
2022-12-24T06:00:00Z,1.933,0.32
2022-12-24T12:00:00Z,5.45,4.4384999999999994
2022-12-24T18:00:00Z,12.45,0.571
2022-12-25T00:00:00Z,6.906,0.5275
2022-12-25T06:00:00Z,4.633,0.526
2022-12-25T12:00:00Z,7.044,1.3805
2022-12-25T18:00:00Z,13.289,5.941
2022-12-26T00:00:00Z,13.872,11.089
2022-12-26T06:00:00Z,12.783,2.6275
2022-12-26T12:00:00Z,12.155,0.6205
2022-12-26T18:00:00Z,18.878,1.8905
2022-12-27T00:00:00Z,12.061,5.730499999999999
2022-12-27T06:00:00Z,12.55,3.4625
2022-12-27T12:00:00Z,21.4,3.0389999999999997
2022-12-27T18:00:00Z,29.794,4.529999999999999
2022-12-28T00:00:00Z,27.139,14.0305
2022-12-28T06:00:00Z,32.15,13.892
2022-12-28T12:00:00Z,36.483,13.401
2022-12-28T18:00:00Z,41.875,14.1745
2022-12-29T00:00:00Z,41.25,18.885
2022-12-29T06:00:00Z,40.561,19.942500000000003
2022-12-29T12:00:00Z,40.6,31.2595
2022-12-29T18:00:00Z,42.122,39.584500000000006
