time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,0.202,1.2645
2022-12-24T06:00:00Z,-0.039,0.356
2022-12-24T12:00:00Z,6.758,0.713
2022-12-24T18:00:00Z,13.661,2.1555
2022-12-25T00:00:00Z,4.711,1.8585
2022-12-25T06:00:00Z,2.544,0.693
2022-12-25T12:00:00Z,6.261,2.255
2022-12-25T18:00:00Z,14.229,7.18
2022-12-26T00:00:00Z,13.861,12.151499999999999
2022-12-26T06:00:00Z,12.466,4.0135
2022-12-26T12:00:00Z,16.417,3.3125
2022-12-26T18:00:00Z,23.283,4.6475
2022-12-27T00:00:00Z,11.367,6.6955
2022-12-27T06:00:00Z,12.011,4.8305
2022-12-27T12:00:00Z,22.664,6.8855
2022-12-27T18:00:00Z,31.144,6.0935
2022-12-28T00:00:00Z,27.161,17.2855
2022-12-28T06:00:00Z,32.311,16.453
2022-12-28T12:00:00Z,36.644,17.7185
2022-12-28T18:00:00Z,42.919,16.869
2022-12-29T00:00:00Z,41.408,24.3185
2022-12-29T06:00:00Z,41.144,24.832
2022-12-29T12:00:00Z,40.117,34.5285
2022-12-29T18:00:00Z,41.711,41.9735
