time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,1.594,1.7229999999999999
2022-12-24T06:00:00Z,0.961,0.889
2022-12-24T12:00:00Z,6.717,1.134
2022-12-24T18:00:00Z,14.933,1.3239999999999998
2022-12-25T00:00:00Z,5.983,2.567
2022-12-25T06:00:00Z,3.039,1.6975
2022-12-25T12:00:00Z,6.039,1.8745
2022-12-25T18:00:00Z,11.333,6.209
2022-12-26T00:00:00Z,13.1,14.302
2022-12-26T06:00:00Z,12.939,3.7265
2022-12-26T12:00:00Z,15.067,0.6775
2022-12-26T18:00:00Z,21.25,3.238
2022-12-27T00:00:00Z,9.489,6.5024999999999995
2022-12-27T06:00:00Z,10.883,4.2735
2022-12-27T12:00:00Z,21.206,2.9085
2022-12-27T18:00:00Z,29.033,4.5435
2022-12-28T00:00:00Z,26.606,17.258
2022-12-28T06:00:00Z,32.067,15.467500000000001
2022-12-28T12:00:00Z,35.711,14.9545
2022-12-28T18:00:00Z,41.544,13.938500000000001
2022-12-29T00:00:00Z,40.633,23.92
2022-12-29T06:00:00Z,39.733,23.8545
2022-12-29T12:00:00Z,39.144,33.046
2022-12-29T18:00:00Z,41.639,38.7675
