time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,0.356,1.921
2022-12-24T06:00:00Z,0.006,0.817
2022-12-24T12:00:00Z,1.778,1.1225
2022-12-24T18:00:00Z,11.306,1.166
2022-12-25T00:00:00Z,5.306,1.315
2022-12-25T06:00:00Z,2.189,1.315
2022-12-25T12:00:00Z,4.811,2.484
2022-12-25T18:00:00Z,12.35,7.396
2022-12-26T00:00:00Z,14.878,15.027999999999999
2022-12-26T06:00:00Z,13.305,4.1745
2022-12-26T12:00:00Z,10.717,1.7365
2022-12-26T18:00:00Z,20.089,3.208
2022-12-27T00:00:00Z,12.2,7.951
2022-12-27T06:00:00Z,13.456,5.4885
2022-12-27T12:00:00Z,21.839,5.229
2022-12-27T18:00:00Z,32.011,6.5465
2022-12-28T00:00:00Z,28.761,19.325499999999998
2022-12-28T06:00:00Z,33.695,16.953
2022-12-28T12:00:00Z,37.778,17.701999999999998
2022-12-28T18:00:00Z,43.972,17.695
2022-12-29T00:00:00Z,42.255,25.309
2022-12-29T06:00:00Z,42.033,24.801000000000002
2022-12-29T12:00:00Z,40.755,34.3175
2022-12-29T18:00:00Z,42.284,41.572500000000005
