time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,3.406,0.0975
2022-12-24T06:00:00Z,3.028,0.037
2022-12-24T12:00:00Z,6.062,0.0205
2022-12-24T18:00:00Z,14.7,0.0625
2022-12-25T00:00:00Z,8.834,0.045
2022-12-25T06:00:00Z,7.517,0.019
2022-12-25T12:00:00Z,11.056,0.104
2022-12-25T18:00:00Z,18.925,1.7295
2022-12-26T00:00:00Z,19.711,5.5825000000000005
2022-12-26T06:00:00Z,16.567,0.7685
2022-12-26T12:00:00Z,15.711,0.0525
2022-12-26T18:00:00Z,26.256,0.5845
2022-12-27T00:00:00Z,17.578,1.699
2022-12-27T06:00:00Z,17.46,0.798
2022-12-27T12:00:00Z,25.05,1.0899999999999999
2022-12-27T18:00:00Z,34.803,1.4855
2022-12-28T00:00:00Z,31.589,4.3335
2022-12-28T06:00:00Z,36.833,4.6745
2022-12-28T12:00:00Z,41.495,4.811
2022-12-28T18:00:00Z,47.794,5.561
2022-12-29T00:00:00Z,46.152,7.2655
2022-12-29T06:00:00Z,45.744,7.487500000000001
2022-12-29T12:00:00Z,45.206,12.778
2022-12-29T18:00:00Z,47.946,18.872
