time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,1.845,2.271
2022-12-24T06:00:00Z,1.133,0.487
2022-12-24T12:00:00Z,6.828,4.037
2022-12-24T18:00:00Z,13.272,1.6435
2022-12-25T00:00:00Z,6.457,17.205
2022-12-25T06:00:00Z,4.45,11.4225
2022-12-25T12:00:00Z,8.833,7.8465
2022-12-25T18:00:00Z,14.958,10.5565
2022-12-26T00:00:00Z,14.9,15.779499999999999
2022-12-26T06:00:00Z,13.527,4.1370000000000005
2022-12-26T12:00:00Z,15.002,1.881
2022-12-26T18:00:00Z,22.027,6.5945
2022-12-27T00:00:00Z,12.144,8.6655
2022-12-27T06:00:00Z,11.995,4.147
2022-12-27T12:00:00Z,21.767,3.6879999999999997
2022-12-27T18:00:00Z,30.371,4.879
2022-12-28T00:00:00Z,27.255,16.1975
2022-12-28T06:00:00Z,33.005,16.0455
2022-12-28T12:00:00Z,36.916,16.364
2022-12-28T18:00:00Z,43.05,15.71
2022-12-29T00:00:00Z,42.067,23.998
2022-12-29T06:00:00Z,42.505,24.829
2022-12-29T12:00:00Z,41.65,33.957499999999996
2022-12-29T18:00:00Z,43.361,44.254999999999995
