time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,3.828,1.6325
2022-12-24T06:00:00Z,3.078,0.8400000000000001
2022-12-24T12:00:00Z,17.761,1.6909999999999998
2022-12-24T18:00:00Z,16.252,1.1724999999999999
2022-12-25T00:00:00Z,8.566,1.072
2022-12-25T06:00:00Z,6.844,1.1055000000000001
2022-12-25T12:00:00Z,11.239,2.4705
2022-12-25T18:00:00Z,16.9,7.148
2022-12-26T00:00:00Z,16.25,13.357
2022-12-26T06:00:00Z,13.983,3.6975
2022-12-26T12:00:00Z,23.95,1.967
2022-12-26T18:00:00Z,24.872,2.8885
2022-12-27T00:00:00Z,14.555,6.7
2022-12-27T06:00:00Z,12.933,4.793
2022-12-27T12:00:00Z,25.334,4.615
2022-12-27T18:00:00Z,31.961,5.645
2022-12-28T00:00:00Z,27.922,17.003999999999998
2022-12-28T06:00:00Z,33.334,16.836
2022-12-28T12:00:00Z,37.105,16.408
2022-12-28T18:00:00Z,42.646,17.016
2022-12-29T00:00:00Z,42.328,22.4495
2022-12-29T06:00:00Z,42.716,23.8495
2022-12-29T12:00:00Z,42.672,33.9935
2022-12-29T18:00:00Z,44.017,41.656
