time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,32,26.141499999999997
2022-12-24T06:00:00Z,32,12.4705
2022-12-24T12:00:00Z,32,5.0665000000000004
2022-12-24T18:00:00Z,32,5.451
2022-12-25T00:00:00Z,32,3.366
2022-12-25T06:00:00Z,32,0.2545
2022-12-25T12:00:00Z,32,2.5975
2022-12-25T18:00:00Z,32,2.9930000000000003
2022-12-26T00:00:00Z,32,6.5885
2022-12-26T06:00:00Z,32,8.408
2022-12-26T12:00:00Z,32,2.7515
2022-12-26T18:00:00Z,32,0.5895
2022-12-27T00:00:00Z,32,2.2889999999999997
2022-12-27T06:00:00Z,32,0.85
2022-12-27T12:00:00Z,32,1.649
2022-12-27T18:00:00Z,32,2.157
2022-12-28T00:00:00Z,32,10.856
2022-12-28T06:00:00Z,32,7.882
2022-12-28T12:00:00Z,32,8.7425
2022-12-28T18:00:00Z,32,9.954
2022-12-29T00:00:00Z,32,15.953
2022-12-29T06:00:00Z,32,15.311
2022-12-29T12:00:00Z,32,21.5905
2022-12-29T18:00:00Z,32,30.494
