time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,1.911,15.155000000000001
2022-12-24T06:00:00Z,0.95,17.356
2022-12-24T12:00:00Z,3.115,11.321
2022-12-24T18:00:00Z,12.289,1.3225
2022-12-25T00:00:00Z,6.506,12.7055
2022-12-25T06:00:00Z,3.933,3.6885000000000003
2022-12-25T12:00:00Z,6.278,2.9795
2022-12-25T18:00:00Z,12.8,7.305
2022-12-26T00:00:00Z,14.466,14.4545
2022-12-26T06:00:00Z,12.983,3.8274999999999997
2022-12-26T12:00:00Z,10.989,1.4775
2022-12-26T18:00:00Z,20.789,2.8609999999999998
2022-12-27T00:00:00Z,12.278,8.472999999999999
2022-12-27T06:00:00Z,12.911,4.9245
2022-12-27T12:00:00Z,20.928,4.9025
2022-12-27T18:00:00Z,31.078,10.2105
2022-12-28T00:00:00Z,28.217,16.4375
2022-12-28T06:00:00Z,33.5,17.8905
2022-12-28T12:00:00Z,37.711,15.778500000000001
2022-12-28T18:00:00Z,43.433,15.5685
2022-12-29T00:00:00Z,42.222,21.8035
2022-12-29T06:00:00Z,41.816,22.419
2022-12-29T12:00:00Z,41.289,31.625999999999998
2022-12-29T18:00:00Z,43.056,38.801
