time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,0,1.8184999999999998
2022-12-24T06:00:00Z,-0.023,0.5615
2022-12-24T12:00:00Z,2.122,1.163
2022-12-24T18:00:00Z,12.183,0.6715
2022-12-25T00:00:00Z,4.255,1.3904999999999998
2022-12-25T06:00:00Z,1.888,0.6285000000000001
2022-12-25T12:00:00Z,4.505,1.7105000000000001
2022-12-25T18:00:00Z,12.914,5.839
2022-12-26T00:00:00Z,13.737,12.463999999999999
2022-12-26T06:00:00Z,11.75,3.6365
2022-12-26T12:00:00Z,8.944,2.1425
2022-12-26T18:00:00Z,22.578,2.901
2022-12-27T00:00:00Z,11.539,6.7255
2022-12-27T06:00:00Z,12.105,4.406499999999999
2022-12-27T12:00:00Z,20.067,4.414
2022-12-27T18:00:00Z,31.187,5.5280000000000005
2022-12-28T00:00:00Z,26.861,16.445999999999998
2022-12-28T06:00:00Z,32.111,16.1415
2022-12-28T12:00:00Z,36.471,16.506
2022-12-28T18:00:00Z,42.533,17.122999999999998
2022-12-29T00:00:00Z,40.865,23.423499999999997
2022-12-29T06:00:00Z,41.072,24.004
2022-12-29T12:00:00Z,40.406,35.0145
2022-12-29T18:00:00Z,41.744,42.2335
