time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,5.067,5.2615
2022-12-24T06:00:00Z,4.008,0.974
2022-12-24T12:00:00Z,8.581,1.0615
2022-12-24T18:00:00Z,19.394,3.1035000000000004
2022-12-25T00:00:00Z,11.053,5.0885
2022-12-25T06:00:00Z,7.161,2.181
2022-12-25T12:00:00Z,9.489,3.449
2022-12-25T18:00:00Z,15.105,13.9915
2022-12-26T00:00:00Z,16.539,16.8555
2022-12-26T06:00:00Z,16.267,4.407500000000001
2022-12-26T12:00:00Z,18.207,1.127
2022-12-26T18:00:00Z,27.7,3.1105
2022-12-27T00:00:00Z,16.55,8.8665
2022-12-27T06:00:00Z,13.833,5.1105
2022-12-27T12:00:00Z,22.078,3.9595
2022-12-27T18:00:00Z,30.8,5.32
2022-12-28T00:00:00Z,27.989,18.430500000000002
2022-12-28T06:00:00Z,32.061,17.697
2022-12-28T12:00:00Z,35.161,17.2945
2022-12-28T18:00:00Z,41.022,16.3775
2022-12-29T00:00:00Z,40.866,25.749000000000002
2022-12-29T06:00:00Z,40.911,25.253999999999998
2022-12-29T12:00:00Z,40.6,33.605000000000004
2022-12-29T18:00:00Z,42.522,39.963
