time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,0.278,1.56
2022-12-24T06:00:00Z,0,0.7145
2022-12-24T12:00:00Z,6.145,0.6925
2022-12-24T18:00:00Z,15.606,1.0354999999999999
2022-12-25T00:00:00Z,4.967,1.0465
2022-12-25T06:00:00Z,2.872,0.8335
2022-12-25T12:00:00Z,7.189,7.5905
2022-12-25T18:00:00Z,14.378,8.6765
2022-12-26T00:00:00Z,13.889,14.4175
2022-12-26T06:00:00Z,12.639,3.3295
2022-12-26T12:00:00Z,14.411,2.4805
2022-12-26T18:00:00Z,25.878,2.634
2022-12-27T00:00:00Z,12.339,6.527
2022-12-27T06:00:00Z,12.372,4.3325
2022-12-27T12:00:00Z,23.233,4.1080000000000005
2022-12-27T18:00:00Z,34.044,5.024
2022-12-28T00:00:00Z,27.194,14.250499999999999
2022-12-28T06:00:00Z,32.633,13.995999999999999
2022-12-28T12:00:00Z,37.45,14.119
2022-12-28T18:00:00Z,43.617,14.778
2022-12-29T00:00:00Z,41.386,19.718
2022-12-29T06:00:00Z,41.467,20.613999999999997
2022-12-29T12:00:00Z,40.75,30.326
2022-12-29T18:00:00Z,42.295,37.182
