time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,0.678,1.393
2022-12-24T06:00:00Z,0.184,0.1245
2022-12-24T12:00:00Z,5.583,0.2475
2022-12-24T18:00:00Z,10.583,0.3725
2022-12-25T00:00:00Z,5.533,0.743
2022-12-25T06:00:00Z,2.85,0.2875
2022-12-25T12:00:00Z,6.384,1.3765
2022-12-25T18:00:00Z,12.232,7.1739999999999995
2022-12-26T00:00:00Z,12.939,11.676
2022-12-26T06:00:00Z,11.539,2.1515
2022-12-26T12:00:00Z,13.4,0.4195
2022-12-26T18:00:00Z,18.828,2.564
2022-12-27T00:00:00Z,11.056,3.5915
2022-12-27T06:00:00Z,11.4,2.3105
2022-12-27T12:00:00Z,21.528,3.0575
2022-12-27T18:00:00Z,29.294,5.2455
2022-12-28T00:00:00Z,26.561,13.0155
2022-12-28T06:00:00Z,31.889,14.2595
2022-12-28T12:00:00Z,36.128,14.4525
2022-12-28T18:00:00Z,41.806,15.689
2022-12-29T00:00:00Z,40.716,19.708
2022-12-29T06:00:00Z,40.628,20.880499999999998
2022-12-29T12:00:00Z,39.917,34.6175
2022-12-29T18:00:00Z,41.694,43.968500000000006
