time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,9.778,1.9265
2022-12-24T06:00:00Z,9.011,0.9695
2022-12-24T12:00:00Z,10.5,1.4155
2022-12-24T18:00:00Z,16.444,2.598
2022-12-25T00:00:00Z,13.8,1.8225
2022-12-25T06:00:00Z,11.85,1.7945000000000002
2022-12-25T12:00:00Z,13.222,1.7570000000000001
2022-12-25T18:00:00Z,15.922,5.606
2022-12-26T00:00:00Z,18.033,13.233
2022-12-26T06:00:00Z,17.978,5.3655
2022-12-26T12:00:00Z,16.128,2.3325
2022-12-26T18:00:00Z,21.094,2.6795
2022-12-27T00:00:00Z,15.6,5.7885
2022-12-27T06:00:00Z,15.561,5.619
2022-12-27T12:00:00Z,22.544,4.21
2022-12-27T18:00:00Z,30.439,4.6274999999999995
2022-12-28T00:00:00Z,29.689,15.184999999999999
2022-12-28T06:00:00Z,34.405,14.818999999999999
2022-12-28T12:00:00Z,38.233,16.532
2022-12-28T18:00:00Z,43.461,15.4315
2022-12-29T00:00:00Z,43.161,21.151
2022-12-29T06:00:00Z,43.85,22.055500000000002
2022-12-29T12:00:00Z,44.2,31.811999999999998
2022-12-29T18:00:00Z,44.706,40.187
