time_stamp,temperature,pm2.5_atm
2022-12-24T00:00:00Z,1.094,1.927
2022-12-24T06:00:00Z,0.311,0.6655
2022-12-24T12:00:00Z,5.589,0.966
2022-12-24T18:00:00Z,10.522,7.493
2022-12-25T00:00:00Z,5.994,3.094
2022-12-25T06:00:00Z,3.711,1.33
2022-12-25T12:00:00Z,9.111,2.096
2022-12-25T18:00:00Z,14.917,8.305
2022-12-26T00:00:00Z,14.422,12.894
2022-12-26T06:00:00Z,11.439,3.58
2022-12-26T12:00:00Z,12.994,3.4885
2022-12-26T18:00:00Z,19.861,14.9015
2022-12-27T00:00:00Z,11.883,7.763
2022-12-27T06:00:00Z,11.956,5.788
2022-12-27T12:00:00Z,21.189,11.776
2022-12-27T18:00:00Z,29.883,16.2715
2022-12-28T00:00:00Z,27.311,25.783
2022-12-28T06:00:00Z,32.178,15.94
2022-12-28T12:00:00Z,37.039,18.1675
2022-12-28T18:00:00Z,43.133,17.689
2022-12-29T00:00:00Z,41.678,22.3415
2022-12-29T06:00:00Z,41.717,22.4725
2022-12-29T12:00:00Z,41.644,32.316
2022-12-29T18:00:00Z,43.322,41.7595
