time_stamp,humidity,temperature,pm2.5_atm
2022-12-05T00:00:00Z,8,85,0.146
2022-12-05T06:00:00Z,8.581,85,0.086
2022-12-05T12:00:00Z,9.15,85.308,0.064
2022-12-06T12:00:00Z,9.594,80.822,1.43
2022-12-06T18:00:00Z,9.933,82.75,1.766
2022-12-07T00:00:00Z,9.956,82,2.314
2022-12-07T06:00:00Z,8.994,82,1.671
2022-12-07T12:00:00Z,8.109,82.011,0.703
2022-12-07T18:00:00Z,8.011,82.389,0.333
2022-12-08T00:00:00Z,8,82.144,0.688
2022-12-08T06:00:00Z,7.15,82,0.881
2022-12-08T12:00:00Z,7.839,82.5,1.984
2022-12-08T18:00:00Z,10.35,82.789,3.379
2022-12-09T00:00:00Z,11,82,4.078
2022-12-09T06:00:00Z,11.383,82,3.53
2022-12-09T12:00:00Z,12.229,80.796,1.478
2022-12-09T18:00:00Z,13.3,82.25,2.023
2022-12-10T00:00:00Z,13,82,1.795
2022-12-10T06:00:00Z,13,82,1.263
2022-12-10T12:00:00Z,13.378,82,0.949
2022-12-10T18:00:00Z,14.483,82,0.87
2022-12-11T00:00:00Z,15,82,1.276
2022-12-11T06:00:00Z,15,82,2.6
2022-12-11T12:00:00Z,15,82,2.739
2022-12-11T18:00:00Z,14.044,82,1.773
