time_stamp,humidity,temperature,pm2.5_atm
2022-12-05T00:00:00Z,35.587,-228,4.77
2022-12-05T06:00:00Z,38.167,-228,6.441
2022-12-05T12:00:00Z,36.944,-228,6.8045
2022-12-05T18:00:00Z,34.661,-228,5.9030000000000005
2022-12-06T00:00:00Z,32.133,-228,2.355
2022-12-06T06:00:00Z,33.961,-228,5.409
2022-12-06T12:00:00Z,35,-228,8.5705
2022-12-06T18:00:00Z,34.222,-228,12.07
2022-12-07T00:00:00Z,36.811,-228,21.0395
2022-12-07T06:00:00Z,35.128,-228,13.2955
2022-12-07T12:00:00Z,37.217,-228,6.927
2022-12-07T18:00:00Z,33.75,-228,4.5695
2022-12-08T00:00:00Z,33.072,-228,8.983
2022-12-08T06:00:00Z,34.989,-228,11.751999999999999
2022-12-08T12:00:00Z,36.7,-228,16.253999999999998
2022-12-08T18:00:00Z,36.344,-228,29.137
2022-12-09T00:00:00Z,39.267,-228,35.9505
2022-12-09T06:00:00Z,41.006,-228,30.83
2022-12-09T12:00:00Z,39.806,-228,16.3505
2022-12-09T18:00:00Z,39.861,-228,19.933500000000002
2022-12-10T00:00:00Z,40.328,-228,18.637999999999998
2022-12-10T06:00:00Z,41.711,-228,17.743000000000002
2022-12-10T12:00:00Z,42.45,-228,16.0255
2022-12-10T18:00:00Z,42.716,-228,11.065
2022-12-11T00:00:00Z,42.05,-228,22.4675
2022-12-11T06:00:00Z,42.35,-228,25.677999999999997
2022-12-11T12:00:00Z,41.533,-228,27.933
2022-12-11T18:00:00Z,36.122,-228,25.4715
