time_stamp,humidity,temperature,pm2.5_atm
2022-12-05T00:00:00Z,49.983,31.883,13.511000000000001
2022-12-05T06:00:00Z,58.472,29.844,8.471499999999999
2022-12-05T12:00:00Z,51.75,33.495,6.646
2022-12-05T18:00:00Z,47.389,33.617,5.923500000000001
2022-12-06T00:00:00Z,47.634,25.817,3.5330000000000004
2022-12-06T06:00:00Z,56.106,18.244,6.6265
2022-12-06T12:00:00Z,56.228,20.689,10.675
2022-12-06T18:00:00Z,44.578,34.628,14.194
2022-12-07T00:00:00Z,59.667,27.017,27.771
2022-12-07T06:00:00Z,54.922,25.656,16.995
2022-12-07T12:00:00Z,53.25,23.489,8.341999999999999
2022-12-07T18:00:00Z,45.006,25.261,5.7445
2022-12-08T00:00:00Z,57.767,15.039,14.805
2022-12-08T06:00:00Z,60.883,12.439,14.9455
2022-12-08T12:00:00Z,58.695,19.467,22.9985
2022-12-08T18:00:00Z,50.972,34.605,34.108999999999995
2022-12-09T00:00:00Z,63.589,30.8,42.524
2022-12-09T06:00:00Z,64.434,32.867,36.9975
2022-12-09T12:00:00Z,59.639,34.289,19.463
2022-12-09T18:00:00Z,58.233,36.284,23.9745
2022-12-10T00:00:00Z,62.417,36.643,24.0275
2022-12-10T06:00:00Z,68.2,34.912,24.584
2022-12-10T12:00:00Z,68.082,37.034,20.9905
2022-12-10T18:00:00Z,65.312,40.104,14.318000000000001
2022-12-11T00:00:00Z,66.297,39.585,28.218
2022-12-11T06:00:00Z,66.639,39.017,31.107
2022-12-11T12:00:00Z,61.925,40.002,30.9155
2022-12-11T18:00:00Z,52.755,41.415,35.5445
