time_stamp,pm2.5_atm
2023-07-14T00:00:00Z,5.8395
2023-07-14T01:00:00Z,6.803
2023-07-14T02:00:00Z,9.329
2023-07-14T03:00:00Z,3.1029999999999998
2023-07-14T04:00:00Z,5.538
2023-07-14T05:00:00Z,10.300999999999998
2023-07-14T06:00:00Z,13.9715
2023-07-14T07:00:00Z,15.855999999999998
2023-07-14T08:00:00Z,16.653
2023-07-14T09:00:00Z,16.456
2023-07-14T10:00:00Z,18.1545
2023-07-14T11:00:00Z,19.11
2023-07-14T12:00:00Z,20.554000000000002
2023-07-14T13:00:00Z,18.3365
2023-07-14T14:00:00Z,14.6025
2023-07-14T15:00:00Z,14.658999999999999
2023-07-14T16:00:00Z,19.213
2023-07-14T17:00:00Z,24.844
2023-07-14T18:00:00Z,26.671
2023-07-14T19:00:00Z,27.2325
2023-07-14T20:00:00Z,28.457
2023-07-14T21:00:00Z,29.5745
2023-07-14T22:00:00Z,28.954
2023-07-14T23:00:00Z,22.4955
2023-07-15T00:00:00Z,19.6945
2023-07-15T01:00:00Z,22.156
2023-07-15T02:00:00Z,24.77
2023-07-15T03:00:00Z,28.06
2023-07-15T04:00:00Z,34.411500000000004
2023-07-15T05:00:00Z,54.913
2023-07-15T06:00:00Z,55.043000000000006
2023-07-15T07:00:00Z,54.998000000000005
2023-07-15T08:00:00Z,54.4715
2023-07-15T09:00:00Z,55.2965
2023-07-15T10:00:00Z,51.7685
2023-07-15T11:00:00Z,53.7445
2023-07-15T12:00:00Z,60.965
2023-07-15T13:00:00Z,76.3095
2023-07-15T14:00:00Z,83.8475
2023-07-15T15:00:00Z,78.0515
2023-07-15T16:00:00Z,73.776
2023-07-15T17:00:00Z,76.96549999999999
2023-07-15T18:00:00Z,86.5395
2023-07-15T19:00:00Z,74.52449999999999
2023-07-15T20:00:00Z,58.954
2023-07-15T21:00:00Z,51.881
2023-07-15T22:00:00Z,41.867999999999995
2023-07-15T23:00:00Z,23.73
