time_stamp,pm2.5_atm
2023-07-14T00:00:00Z,1.464
2023-07-14T01:00:00Z,2.689
2023-07-14T02:00:00Z,3.8595
2023-07-14T03:00:00Z,0.024
2023-07-14T04:00:00Z,1.2255
2023-07-14T05:00:00Z,4.6419999999999995
2023-07-14T06:00:00Z,7.478999999999999
2023-07-14T07:00:00Z,9.0675
2023-07-14T08:00:00Z,10.053
2023-07-14T09:00:00Z,10.66
2023-07-14T10:00:00Z,12.1085
2023-07-14T11:00:00Z,14.574
2023-07-14T12:00:00Z,15.3335
2023-07-14T13:00:00Z,11.9085
2023-07-14T14:00:00Z,7.54
2023-07-14T15:00:00Z,7.558
2023-07-14T16:00:00Z,14.3885
2023-07-14T17:00:00Z,20.7185
2023-07-14T18:00:00Z,22.118000000000002
2023-07-14T19:00:00Z,23.3275
2023-07-14T20:00:00Z,24.7275
2023-07-14T21:00:00Z,25.326999999999998
2023-07-14T22:00:00Z,24.4875
2023-07-14T23:00:00Z,18.054499999999997
2023-07-15T00:00:00Z,15.587
2023-07-15T01:00:00Z,16.701999999999998
2023-07-15T02:00:00Z,20.304499999999997
2023-07-15T03:00:00Z,23.7415
2023-07-15T04:00:00Z,29.353
2023-07-15T05:00:00Z,47.927499999999995
2023-07-15T06:00:00Z,49.3005
2023-07-15T07:00:00Z,49.0865
2023-07-15T08:00:00Z,49.0905
2023-07-15T09:00:00Z,49.471000000000004
2023-07-15T10:00:00Z,47.2995
2023-07-15T11:00:00Z,49.022999999999996
2023-07-15T12:00:00Z,52.9885
2023-07-15T13:00:00Z,63.321
2023-07-15T14:00:00Z,71.61250000000001
2023-07-15T15:00:00Z,67.1395
2023-07-15T16:00:00Z,64.2365
2023-07-15T17:00:00Z,67.0205
2023-07-15T18:00:00Z,75.7535
2023-07-15T19:00:00Z,66.3115
2023-07-15T20:00:00Z,52.7125
2023-07-15T21:00:00Z,47.4285
2023-07-15T22:00:00Z,37.458
2023-07-15T23:00:00Z,19.8795
