time_stamp,pm2.5_atm
2023-07-14T00:00:00Z,5.9190000000000005
2023-07-14T01:00:00Z,8.772
2023-07-14T02:00:00Z,10.258
2023-07-14T03:00:00Z,6.2395
2023-07-14T04:00:00Z,7.779999999999999
2023-07-14T05:00:00Z,11.581
2023-07-14T06:00:00Z,15.3645
2023-07-14T07:00:00Z,16.582
2023-07-14T08:00:00Z,16.9065
2023-07-14T09:00:00Z,17.164
2023-07-14T10:00:00Z,18.158
2023-07-14T11:00:00Z,18.933999999999997
2023-07-14T12:00:00Z,19.305500000000002
2023-07-14T13:00:00Z,15.811
2023-07-14T14:00:00Z,13.814499999999999
2023-07-14T15:00:00Z,13.4495
2023-07-14T16:00:00Z,18.314
2023-07-14T17:00:00Z,22.1875
2023-07-14T18:00:00Z,24.319000000000003
2023-07-14T19:00:00Z,27.514000000000003
2023-07-14T20:00:00Z,28.9655
2023-07-14T21:00:00Z,29.003
2023-07-14T22:00:00Z,28.853
2023-07-14T23:00:00Z,20.559
2023-07-15T00:00:00Z,20.180999999999997
2023-07-15T01:00:00Z,21.198
2023-07-15T02:00:00Z,23.892
2023-07-15T03:00:00Z,26.4125
2023-07-15T04:00:00Z,33.2425
2023-07-15T05:00:00Z,50.7645
2023-07-15T06:00:00Z,54.174
2023-07-15T07:00:00Z,54.4195
2023-07-15T08:00:00Z,54.952
2023-07-15T09:00:00Z,54.843
2023-07-15T10:00:00Z,52.756
2023-07-15T11:00:00Z,54.9555
2023-07-15T12:00:00Z,64.26
2023-07-15T13:00:00Z,80.7505
2023-07-15T14:00:00Z,85.399
2023-07-15T15:00:00Z,78.0755
2023-07-15T16:00:00Z,76.112
2023-07-15T17:00:00Z,79.008
2023-07-15T18:00:00Z,83.311
2023-07-15T19:00:00Z,75.6095
2023-07-15T20:00:00Z,61.2275
2023-07-15T21:00:00Z,52.403
2023-07-15T22:00:00Z,43.010000000000005
2023-07-15T23:00:00Z,23.5655
