time_stamp,humidity,temperature,pm2.5_atm
2023-07-03T00:00:00Z,35.211,89.145,1655.81
2023-07-03T06:00:00Z,45.4,82.111,1678.8045000000002
2023-07-03T12:00:00Z,38.761,90.661,1636.4125000000001
2023-07-03T18:00:00Z,29.806,102.717,1538.3215
2023-07-04T00:00:00Z,41.928,88.361,1650.748
2023-07-04T06:00:00Z,51.661,80.15,1669.988
2023-07-04T12:00:00Z,53.425,81.668,1668.1035000000002
2023-07-04T18:00:00Z,45.501,87.967,1653.5305
2023-07-05T00:00:00Z,47.889,83.722,1668.393
2023-07-05T06:00:00Z,53.028,75.922,1666.4915
2023-07-05T12:00:00Z,41.406,78.778,1664.749
2023-07-05T18:00:00Z,24.878,87.822,1653.0735
2023-07-06T00:00:00Z,34.895,75.523,1663.919
2023-07-06T06:00:00Z,49.117,66.483,1663.7585
2023-07-06T12:00:00Z,37.254,74.393,1663.9415
2023-07-06T18:00:00Z,19.872,87.333,1653.9575
2023-07-07T00:00:00Z,32.85,76.65,1664.147
2023-07-07T06:00:00Z,48.994,68.45,1663.9095000000002
2023-07-07T12:00:00Z,34.144,78.294,1664.0555000000002
2023-07-07T18:00:00Z,27.539,84.05,1664.1860000000001
2023-07-08T00:00:00Z,41.511,76.628,1664.5639999999999
2023-07-08T06:00:00Z,49.128,69.094,1664.567
2023-07-08T12:00:00Z,41.2,78.428,1665.001
2023-07-08T18:00:00Z,19.756,91.626,1636.965
2023-07-09T00:00:00Z,29.894,79.044,1664.8795
2023-07-09T06:00:00Z,45.417,68.528,1664.5295
2023-07-09T12:00:00Z,36.717,78.577,1664.6019999999999
2023-07-09T18:00:00Z,22.006,93.695,1619.7124999999999
