time_stamp,humidity,temperature,pm2.5_atm
2023-09-21T00:00:00Z,37.5,85.733,7.276
2023-09-21T01:00:00Z,40.133,83.633,8.042
2023-09-21T02:00:00Z,44.067,81.666,9.4275
2023-09-21T03:00:00Z,49.567,79.566,12.2345
2023-09-21T04:00:00Z,53.4,77.633,12.6375
2023-09-21T05:00:00Z,55.967,76.4,13.904
2023-09-21T06:00:00Z,57.666,75.166,14.016
2023-09-21T07:00:00Z,58.2,74.1,14.5395
2023-09-21T08:00:00Z,59.7,73.233,15.028
2023-09-21T09:00:00Z,62.833,71.733,16.32
2023-09-21T10:00:00Z,65.9,70.7,18.4625
2023-09-21T11:00:00Z,67.608,70.167,20.7365
2023-09-21T12:00:00Z,67.733,70.733,22.826500000000003
2023-09-21T13:00:00Z,63.966,73.2,25.0855
2023-09-21T14:00:00Z,58.1,76.233,22.642
2023-09-21T15:00:00Z,51.4,78.6,20.549500000000002
2023-09-21T16:00:00Z,42.4,82.033,21.046
2023-09-21T17:00:00Z,35.567,85.2,22.0655
2023-09-21T18:00:00Z,32.167,86.8,19.432499999999997
2023-09-21T19:00:00Z,30.367,88.066,19.7675
2023-09-21T20:00:00Z,32.2,88.633,21.905
2023-09-21T21:00:00Z,33.633,87.1,22.894
2023-09-21T22:00:00Z,35.1,86.467,23.811999999999998
2023-09-21T23:00:00Z,36.8,85.3,23.8985
2023-09-22T00:00:00Z,38.133,83.633,23.537
2023-09-22T01:00:00Z,41.1,82.133,23.265
2023-09-22T02:00:00Z,43.834,79.767,21.073
2023-09-22T03:00:00Z,45,78.466,18.319000000000003
2023-09-22T04:00:00Z,47.967,76.767,18.1445
2023-09-22T05:00:00Z,52,75.167,17.826999999999998
2023-09-22T06:00:00Z,53.867,74.267,17.8325
2023-09-22T07:00:00Z,56.633,73.1,18.02
2023-09-22T08:00:00Z,58,72.767,19.2695
2023-09-22T09:00:00Z,58,72.966,18.9965
2023-09-22T10:00:00Z,58.966,72.034,19.557000000000002
2023-09-22T11:00:00Z,58.966,71.934,18.799
2023-09-22T12:00:00Z,58.966,71.1,17.182499999999997
2023-09-22T13:00:00Z,56.7,72.733,16.548000000000002
2023-09-22T14:00:00Z,55,73.733,16.569000000000003
2023-09-22T15:00:00Z,55.8,74.233,18.930999999999997
2023-09-22T16:00:00Z,54.767,76.466,21.845
2023-09-22T17:00:00Z,52.3,78.2,21.1005
2023-09-22T18:00:00Z,51,79.334,20.564
2023-09-22T19:00:00Z,49.709,80.317,20.1325
2023-09-22T20:00:00Z,47.942,80.8,19.6875
2023-09-22T21:00:00Z,47.867,79.633,18.2965
2023-09-22T22:00:00Z,49.5,78.767,17.8495
2023-09-22T23:00:00Z,51.666,77.934,19.597
2023-09-23T00:00:00Z,54.7,77,20.003
2023-09-23T01:00:00Z,56.5,76.534,19.831
2023-09-23T02:00:00Z,58.2,76.133,17.833
