time_stamp,humidity,temperature,pm2.5_atm
2023-09-21T00:00:00Z,38.334,84.9,5.8565000000000005
2023-09-21T01:00:00Z,42.7,81.867,7.534
2023-09-21T02:00:00Z,46.567,79.666,8.430499999999999
2023-09-21T03:00:00Z,50.3,78.8,11.0685
2023-09-21T04:00:00Z,53.6,77.167,11.466000000000001
2023-09-21T05:00:00Z,57.5,74.767,12.548
2023-09-21T06:00:00Z,58.534,73.7,13.7995
2023-09-21T07:00:00Z,61.6,72,13.91
2023-09-21T08:00:00Z,63.6,70.533,14.782499999999999
2023-09-21T09:00:00Z,66.933,68.9,15.707
2023-09-21T10:00:00Z,69.466,68,16.895
2023-09-21T11:00:00Z,70.367,67.466,18.627499999999998
2023-09-21T12:00:00Z,71.633,67.466,20.7225
2023-09-21T13:00:00Z,67.6,71.1,24.0455
2023-09-21T14:00:00Z,59.834,74.867,23.2185
2023-09-21T15:00:00Z,50.8,80.034,19.3975
2023-09-21T16:00:00Z,41.966,84.933,18.829
2023-09-21T17:00:00Z,30.534,92.767,19.6495
2023-09-21T18:00:00Z,25.966,96,17.0215
2023-09-21T19:00:00Z,24.267,99.6,18.607
2023-09-21T20:00:00Z,25.834,97.3,19.453
2023-09-21T21:00:00Z,30.767,91.267,20.1475
2023-09-21T22:00:00Z,34.834,88.066,21.387999999999998
2023-09-21T23:00:00Z,38.4,85.633,22.258
2023-09-22T00:00:00Z,41.5,82.733,22.523000000000003
2023-09-22T01:00:00Z,43.834,80.466,21.619999999999997
2023-09-22T02:00:00Z,46.9,78.4,19.7545
2023-09-22T03:00:00Z,52.133,75.1,19.570999999999998
2023-09-22T04:00:00Z,54.133,73.966,17.323500000000003
2023-09-22T05:00:00Z,55.834,72.767,16.197499999999998
2023-09-22T06:00:00Z,58.166,71.7,16.7175
2023-09-22T07:00:00Z,60.166,70.7,17.338
2023-09-22T08:00:00Z,61.567,70.367,16.954
2023-09-22T09:00:00Z,61,70.966,17.089
2023-09-22T10:00:00Z,60.433,71.233,17.236
2023-09-22T11:00:00Z,59.2,71.767,16.02
2023-09-22T12:00:00Z,59.5,70.3,15.0695
2023-09-22T13:00:00Z,58.034,72.3,14.4865
2023-09-22T14:00:00Z,54.933,73.5,14.228
2023-09-22T15:00:00Z,54.133,75.133,15.458
2023-09-22T16:00:00Z,49.567,79.467,18.5415
2023-09-22T17:00:00Z,46.666,82.3,18.0035
2023-09-22T18:00:00Z,47.6,80.6,17.367
2023-09-22T19:00:00Z,45.067,83.533,17.445500000000003
2023-09-22T20:00:00Z,43.4,84.133,16.5425
2023-09-22T21:00:00Z,47.4,79.7,16.6795
2023-09-22T22:00:00Z,49.767,78.767,16.9105
2023-09-22T23:00:00Z,52.4,77.3,17.6375
2023-09-23T00:00:00Z,55.867,76.1,18.365000000000002
2023-09-23T01:00:00Z,57.233,76,18.2025
2023-09-23T02:00:00Z,58.767,75.333,16.762
2023-09-23T03:00:00Z,61.334,75,15.136
2023-09-23T04:00:00Z,64.567,74.233,15.460999999999999
2023-09-23T05:00:00Z,67.233,73.633,17.392000000000003
2023-09-23T06:00:00Z,68.5,73.434,16.9715
2023-09-23T07:00:00Z,68.7,73,14.2015
2023-09-23T08:00:00Z,70.5,72.534,11.6945
2023-09-23T09:00:00Z,72.3,71.867,9.597000000000001
2023-09-23T10:00:00Z,72.733,71.733,6.5575
2023-09-23T11:00:00Z,70.966,71.133,4.3355
2023-09-23T12:00:00Z,70.6,71.034,4.0169999999999995
2023-09-23T13:00:00Z,71,71.367,5.923
2023-09-23T14:00:00Z,69.5,72.434,7.356999999999999
2023-09-23T15:00:00Z,64.466,75.066,8.811
2023-09-23T16:00:00Z,60.467,77.3,3.704
2023-09-23T17:00:00Z,55.5,80.467,3.399
2023-09-23T18:00:00Z,48.334,84.334,2.1654999999999998
2023-09-23T19:00:00Z,52.466,80.867,4.096500000000001
2023-09-23T20:00:00Z,55.2,80.233,5.559
2023-09-23T21:00:00Z,61.1,77.334,8.354
2023-09-23T22:00:00Z,70.267,73.933,15.199
2023-09-23T23:00:00Z,77.133,71.367,15.8825
2023-09-24T00:00:00Z,81.033,69.1,7.4075
2023-09-24T01:00:00Z,80.4,68.633,3.9625
2023-09-24T02:00:00Z,81.433,68.066,2.8895
2023-09-24T03:00:00Z,83.933,68,8.761500000000002
2023-09-24T04:00:00Z,89.434,67.4,17.939500000000002
2023-09-24T05:00:00Z,87,67.533,18.7755
2023-09-24T06:00:00Z,83.834,68.733,19.657
2023-09-24T07:00:00Z,82,69.367,20.807000000000002
2023-09-24T08:00:00Z,80.7,69.733,21.5
2023-09-24T09:00:00Z,79,68.9,19.79
2023-09-24T10:00:00Z,76.466,68.034,17.878500000000003
2023-09-24T11:00:00Z,76,68,18.349
2023-09-24T12:00:00Z,76,67.966,18.4625
2023-09-24T13:00:00Z,74.966,68.434,19.174
2023-09-24T14:00:00Z,72.133,69.8,20.1655
2023-09-24T15:00:00Z,66.9,71.7,15.6055
2023-09-24T16:00:00Z,63.3,73,13.8565
2023-09-24T17:00:00Z,54.3,79.233,13.535499999999999
2023-09-24T18:00:00Z,42.766,87.166,11.2345
2023-09-24T19:00:00Z,42.733,86,10.8
2023-09-24T20:00:00Z,51.367,81.467,12.5945
2023-09-24T21:00:00Z,51.7,80.267,12.024000000000001
2023-09-24T22:00:00Z,54.867,76.933,12.509
2023-09-24T23:00:00Z,59.433,74.566,14.469000000000001
2023-09-25T00:00:00Z,66,71.867,12.945
2023-09-25T01:00:00Z,74.033,68.934,4.885999999999999
2023-09-25T02:00:00Z,75.5,69,7.323
2023-09-25T03:00:00Z,76.733,68.966,15.539000000000001
2023-09-25T04:00:00Z,76.5,69,20.203000000000003
2023-09-25T05:00:00Z,76.7,68.934,20.528
2023-09-25T06:00:00Z,77,68.233,20.4435
2023-09-25T07:00:00Z,77.566,68,21.055
2023-09-25T08:00:00Z,77.195,68,20.165
2023-09-25T09:00:00Z,77,68,20.174
2023-09-25T10:00:00Z,77,68,21.052
2023-09-25T11:00:00Z,77,68,22.200000000000003
2023-09-25T12:00:00Z,76.5,67.966,21.7165
2023-09-25T13:00:00Z,75.4,68.9,24.389000000000003
2023-09-25T14:00:00Z,74.3,68.867,32.08
2023-09-25T15:00:00Z,74.834,69.434,33.568
2023-09-25T16:00:00Z,73.2,70,30.996000000000002
2023-09-25T17:00:00Z,74.666,69.666,29.9025
2023-09-25T18:00:00Z,75.8,69.067,18.299500000000002
2023-09-25T19:00:00Z,76,67.467,5.4885
2023-09-25T20:00:00Z,77.534,66.434,5.628
2023-09-25T21:00:00Z,76.533,67.367,5.0095
2023-09-25T22:00:00Z,77,66.966,2.9355
2023-09-25T23:00:00Z,75.966,66.934,2.822
2023-09-26T00:00:00Z,76.767,66.966,5.544499999999999
2023-09-26T01:00:00Z,77.7,66.7,8.8825
2023-09-26T02:00:00Z,79,66.933,12.1395
2023-09-26T03:00:00Z,78.966,67.166,16.9715
2023-09-26T04:00:00Z,78.034,67.966,20.094
2023-09-26T05:00:00Z,77.966,68,14.7155
2023-09-26T06:00:00Z,78.233,68,9.182500000000001
2023-09-26T07:00:00Z,78.934,67.633,9.3965
2023-09-26T08:00:00Z,78.166,67,10.11
2023-09-26T09:00:00Z,78.1,66.733,12.452
2023-09-26T10:00:00Z,77.466,66.434,16.1095
2023-09-26T11:00:00Z,77,66.633,18.747
2023-09-26T12:00:00Z,77,66.7,19.5605
2023-09-26T13:00:00Z,77,67,19.636499999999998
2023-09-26T14:00:00Z,75.6,67.567,22.512
2023-09-26T15:00:00Z,73.966,68,20.323
2023-09-26T16:00:00Z,72.267,68.966,17.4465
2023-09-26T17:00:00Z,70.267,69.233,15.258
2023-09-26T18:00:00Z,68.8,69.466,8.1745
2023-09-26T19:00:00Z,67.9,70,7.5255
2023-09-26T20:00:00Z,67.1,70.733,6.948
2023-09-26T21:00:00Z,72.2,69.233,7.247
2023-09-26T22:00:00Z,73.7,68.9,8.357
2023-09-26T23:00:00Z,74,68.9,7.6905
2023-09-27T00:00:00Z,75.6,68.066,8.621500000000001
2023-09-27T01:00:00Z,74.8,68,11.999500000000001
2023-09-27T02:00:00Z,73.233,68,15.658000000000001
2023-09-27T03:00:00Z,72.066,67.934,16.118499999999997
2023-09-27T04:00:00Z,71,67.833,15.922
2023-09-27T05:00:00Z,71.833,66.8,16.2545
2023-09-27T06:00:00Z,71.767,66.834,16.4185
2023-09-27T07:00:00Z,72.034,66.4,16.2705
2023-09-27T08:00:00Z,72.3,66.8,15.848500000000001
2023-09-27T09:00:00Z,72,67,16.183500000000002
2023-09-27T10:00:00Z,71.567,67.133,15.5025
2023-09-27T11:00:00Z,71.966,67.066,13.9665
2023-09-27T12:00:00Z,72,67.3,14.026
2023-09-27T13:00:00Z,71.5,68.233,13.0965
2023-09-27T14:00:00Z,69.2,69.934,11.91
2023-09-27T15:00:00Z,68.433,70.7,10.574000000000002
2023-09-27T16:00:00Z,63.8,73.4,7.837
2023-09-27T17:00:00Z,54.466,77.367,5.4445
2023-09-27T18:00:00Z,55.5,76.3,4.3815
2023-09-27T19:00:00Z,49.567,79.833,3.0955
2023-09-27T20:00:00Z,47.766,80.267,3.0015
2023-09-27T21:00:00Z,48.534,79.9,3.166
2023-09-27T22:00:00Z,51.433,78.133,3.3105
2023-09-27T23:00:00Z,57.967,74.6,3.407
